age,sex,race,educ,state,weight
18-29,Female,Other,No college degree,SD,12
30-44,Female,White,College graduate,SD,7
18-29,Male,White,College graduate,SD,37
65+,Male,White,No college degree,SD,8
45-65,Male,White,No college degree,SD,1
45-65,Male,White,No college degree,SD,15
45-65,Female,White,College graduate,SD,28
45-65,Female,White,College graduate,SD,4
45-65,Male,White,No college degree,SD,4
45-65,Female,Hispanic/Latino,No college degree,SD,1
45-65,Male,White,No college degree,SD,4
45-65,Male,White,No college degree,SD,51
45-65,Female,White,No college degree,SD,13
65+,Male,White,No college degree,SD,3
65+,Female,White,No college degree,SD,2
65+,Male,White,No college degree,SD,9
65+,Female,White,No college degree,SD,7
45-65,Male,White,No college degree,SD,2
45-65,Female,White,College graduate,SD,1
45-65,Male,White,No college degree,SD,22
45-65,Female,White,No college degree,SD,19
65+,Male,White,No college degree,SD,10
45-65,Male,White,No college degree,SD,2
65+,Female,Hispanic/Latino,No college degree,SD,31
45-65,Female,White,No college degree,SD,10
45-65,Male,White,No college degree,SD,6
65+,Male,White,No college degree,SD,42
65+,Female,White,No college degree,SD,3
45-65,Female,White,No college degree,SD,2
45-65,Male,White,No college degree,SD,2
45-65,Female,White,No college degree,SD,2
65+,Male,White,No college degree,SD,70
45-65,Female,White,No college degree,SD,42
65+,Male,White,No college degree,SD,1
65+,Female,White,No college degree,SD,1
30-44,Male,White,College graduate,SD,10
30-44,Female,White,College graduate,SD,11
45-65,Male,White,No college degree,SD,11
30-44,Female,White,No college degree,SD,6
18-29,Male,White,No college degree,SD,4
65+,Male,White,College graduate,SD,21
65+,Female,White,No college degree,SD,40
65+,Female,Other,No college degree,SD,1
65+,Male,Other,No college degree,SD,1
65+,Male,White,No college degree,SD,14
65+,Female,White,College graduate,SD,11
65+,Female,White,College graduate,SD,26
65+,Male,White,College graduate,SD,28
45-65,Female,White,No college degree,SD,2
30-44,Female,White,College graduate,SD,153
65+,Male,White,No college degree,SD,2
65+,Female,White,College graduate,SD,24
65+,Female,White,No college degree,SD,1
65+,Male,White,No college degree,SD,1
30-44,Female,White,College graduate,SD,8
30-44,Male,White,College graduate,SD,8
45-65,Male,White,No college degree,SD,21
45-65,Female,White,No college degree,SD,6
65+,Male,White,No college degree,SD,1
65+,Female,White,No college degree,SD,2
65+,Female,White,No college degree,SD,20
65+,Male,White,No college degree,SD,11
45-65,Female,White,No college degree,SD,12
18-29,Male,White,College graduate,SD,34
45-65,Male,White,No college degree,SD,4
45-65,Female,White,No college degree,SD,5
65+,Female,White,No college degree,SD,2
45-65,Female,White,No college degree,SD,2
65+,Male,White,College graduate,SD,1
45-65,Female,White,No college degree,SD,8
45-65,Male,White,No college degree,SD,10
18-29,Female,White,No college degree,SD,8
18-29,Male,White,College graduate,SD,4
18-29,Male,White,College graduate,SD,23
18-29,Female,White,College graduate,SD,42
18-29,Male,White,College graduate,SD,93
65+,Female,White,No college degree,SD,1
65+,Male,Other,No college degree,SD,3
45-65,Female,Other,No college degree,SD,23
45-65,Male,White,College graduate,SD,25
45-65,Female,White,College graduate,SD,29
45-65,Female,Other,College graduate,SD,53
65+,Male,White,No college degree,SD,4
65+,Female,White,No college degree,SD,3
30-44,Female,Other,No college degree,SD,9
45-65,Male,Other,No college degree,SD,5
18-29,Male,Other,No college degree,SD,7
45-65,Female,White,No college degree,SD,2
30-44,Female,White,College graduate,SD,23
30-44,Male,White,No college degree,SD,23
30-44,Female,White,No college degree,SD,12
45-65,Male,Hispanic/Latino,No college degree,SD,3
45-65,Female,White,No college degree,SD,24
45-65,Male,White,No college degree,SD,20
65+,Male,White,No college degree,SD,2
45-65,Female,White,No college degree,SD,5
30-44,Male,White,College graduate,SD,24
30-44,Female,White,College graduate,SD,15
65+,Female,White,No college degree,SD,2
30-44,Female,White,No college degree,SD,26
30-44,Male,White,No college degree,SD,12
45-65,Male,White,College graduate,SD,5
45-65,Female,White,College graduate,SD,6
30-44,Male,Other,No college degree,SD,30
65+,Male,White,College graduate,SD,19
18-29,Male,Other,College graduate,SD,6
65+,Female,White,No college degree,SD,1
65+,Male,White,No college degree,SD,2
30-44,Male,White,College graduate,SD,38
18-29,Female,White,No college degree,SD,30
65+,Male,White,College graduate,SD,3
65+,Female,White,College graduate,SD,4
65+,Male,White,College graduate,SD,27
65+,Male,White,No college degree,SD,28
45-65,Female,White,No college degree,SD,7
45-65,Male,White,No college degree,SD,9
18-29,Male,White,College graduate,SD,7
18-29,Male,White,College graduate,SD,28
45-65,Male,White,No college degree,SD,5
45-65,Female,White,College graduate,SD,12
65+,Male,White,College graduate,SD,15
45-65,Male,White,No college degree,SD,4
45-65,Female,White,No college degree,SD,5
65+,Female,White,College graduate,SD,7
65+,Male,White,No college degree,SD,5
45-65,Female,White,No college degree,SD,7
45-65,Male,White,No college degree,SD,9
18-29,Female,White,College graduate,SD,24
18-29,Male,White,No college degree,SD,4
30-44,Female,White,No college degree,SD,7
30-44,Male,White,No college degree,SD,4
30-44,Female,White,No college degree,SD,12
30-44,Male,White,No college degree,SD,11
45-65,Male,White,No college degree,SD,9
45-65,Female,White,No college degree,SD,4
18-29,Male,White,College graduate,SD,5
30-44,Female,White,No college degree,SD,17
18-29,Female,White,No college degree,SD,43
45-65,Male,White,No college degree,SD,7
45-65,Female,White,College graduate,SD,4
65+,Male,White,College graduate,SD,21
65+,Female,White,College graduate,SD,25
65+,Male,Other,No college degree,SD,1
45-65,Female,Other,No college degree,SD,9
30-44,Male,Other,No college degree,SD,16
65+,Male,White,College graduate,SD,21
30-44,Female,Other,No college degree,SD,131
45-65,Male,White,No college degree,SD,6
45-65,Female,White,No college degree,SD,6
30-44,Female,Other,No college degree,SD,13
30-44,Male,Other,College graduate,SD,15
45-65,Female,White,No college degree,SD,24
65+,Male,White,No college degree,SD,16
30-44,Female,White,College graduate,SD,27
45-65,Male,White,No college degree,SD,5
45-65,Female,Hispanic/Latino,No college degree,SD,2
45-65,Female,White,College graduate,SD,38
18-29,Female,White,No college degree,SD,44
45-65,Female,White,No college degree,SD,13
45-65,Male,White,No college degree,SD,13
18-29,Female,White,No college degree,SD,51
18-29,Male,White,No college degree,SD,31
45-65,Male,White,No college degree,SD,39
65+,Female,White,No college degree,SD,58
65+,Male,White,No college degree,SD,43
30-44,Male,White,No college degree,SD,108
30-44,Female,Other,No college degree,SD,65
45-65,Female,White,No college degree,SD,365
45-65,Female,White,No college degree,SD,2
45-65,Male,White,No college degree,SD,3
65+,Female,White,No college degree,SD,2
65+,Male,White,No college degree,SD,4
65+,Female,White,College graduate,SD,1
65+,Male,White,College graduate,SD,8
45-65,Female,White,College graduate,SD,4
45-65,Male,White,No college degree,SD,5
30-44,Female,White,College graduate,SD,8
30-44,Male,White,College graduate,SD,10
65+,Female,White,No college degree,SD,1
30-44,Male,White,No college degree,SD,12
30-44,Female,White,No college degree,SD,13
65+,Female,White,No college degree,SD,25
65+,Male,White,College graduate,SD,27
30-44,Male,White,No college degree,SD,5
18-29,Female,White,No college degree,SD,5
65+,Female,White,No college degree,SD,18
18-29,Male,White,No college degree,SD,1
65+,Female,White,No college degree,SD,28
65+,Female,White,No college degree,SD,7
45-65,Male,White,No college degree,SD,4
45-65,Female,White,No college degree,SD,6
45-65,Female,White,College graduate,SD,7
65+,Male,White,College graduate,SD,7
30-44,Male,White,College graduate,SD,54
30-44,Female,White,College graduate,SD,75
30-44,Male,White,College graduate,SD,33
30-44,Female,White,College graduate,SD,27
45-65,Male,White,No college degree,SD,3
45-65,Female,White,No college degree,SD,4
45-65,Female,White,No college degree,SD,1
45-65,Male,White,No college degree,SD,2
18-29,Male,White,No college degree,SD,26
30-44,Female,White,College graduate,SD,8
45-65,Male,White,College graduate,SD,31
30-44,Male,White,College graduate,SD,3
30-44,Female,White,College graduate,SD,1
45-65,Male,White,No college degree,SD,2
45-65,Female,White,No college degree,SD,2
45-65,Male,White,College graduate,SD,36
45-65,Female,White,College graduate,SD,41
45-65,Male,White,No college degree,SD,25
30-44,Male,White,College graduate,SD,19
30-44,Female,White,No college degree,SD,24
65+,Female,Other,No college degree,SD,1
65+,Male,White,No college degree,SD,47
30-44,Male,White,No college degree,SD,5
30-44,Female,White,College graduate,SD,5
30-44,Female,White,College graduate,SD,9
30-44,Male,White,No college degree,SD,7
65+,Male,White,College graduate,SD,19
30-44,Female,White,No college degree,SD,1
45-65,Male,White,No college degree,SD,2
18-29,Male,Other,No college degree,SD,49
30-44,Male,White,College graduate,SD,25
30-44,Female,White,College graduate,SD,28
45-65,Female,White,No college degree,SD,1
30-44,Male,White,No college degree,SD,7
45-65,Male,Hispanic/Latino,No college degree,SD,29
45-65,Female,Hispanic/Latino,No college degree,SD,45
45-65,Male,White,No college degree,SD,2
45-65,Female,White,College graduate,SD,2
65+,Female,White,No college degree,SD,6
18-29,Male,White,College graduate,SD,9
45-65,Female,White,College graduate,SD,3
45-65,Male,White,College graduate,SD,2
45-65,Male,White,College graduate,SD,11
45-65,Female,Other,No college degree,SD,36
45-65,Male,Other,No college degree,SD,20
45-65,Male,White,No college degree,SD,140
30-44,Female,White,College graduate,SD,11
65+,Female,White,No college degree,SD,7
30-44,Male,Other,No college degree,SD,45
45-65,Male,White,College graduate,SD,1
45-65,Female,White,College graduate,SD,2
30-44,Female,Other,College graduate,SD,20
30-44,Male,White,No college degree,SD,77
45-65,Male,White,College graduate,SD,5
45-65,Female,White,College graduate,SD,4
30-44,Male,Other,No college degree,SD,19
18-29,Female,Other,No college degree,SD,18
30-44,Female,Other,No college degree,SD,13
30-44,Male,Other,No college degree,SD,1
18-29,Male,Other,No college degree,SD,4
65+,Male,White,No college degree,SD,13
30-44,Female,White,No college degree,SD,3
30-44,Male,Other,No college degree,SD,4
30-44,Female,White,College graduate,SD,4
18-29,Female,White,No college degree,SD,71
18-29,Male,White,College graduate,SD,92
30-44,Female,White,No college degree,SD,3
30-44,Male,White,No college degree,SD,3
30-44,Female,White,No college degree,SD,19
30-44,Male,White,College graduate,SD,19
65+,Male,White,No college degree,SD,14
65+,Female,White,College graduate,SD,5
45-65,Male,Other,No college degree,SD,1
45-65,Female,Other,No college degree,SD,1
18-29,Female,Other,No college degree,SD,5
18-29,Female,Other,No college degree,SD,4
18-29,Male,Other,No college degree,SD,2
18-29,Female,Other,No college degree,SD,4
45-65,Female,White,No college degree,SD,2
65+,Male,Other,No college degree,SD,11
65+,Male,White,College graduate,SD,12
65+,Female,White,College graduate,SD,20
45-65,Female,White,No college degree,SD,82
45-65,Male,White,No college degree,SD,59
65+,Male,White,No college degree,SD,14
65+,Female,White,No college degree,SD,13
65+,Female,White,No college degree,SD,13
65+,Female,White,No college degree,SD,2
65+,Male,White,No college degree,SD,3
65+,Male,White,No college degree,SD,2
45-65,Female,White,No college degree,SD,6
45-65,Female,White,College graduate,SD,4
45-65,Male,White,No college degree,SD,8
18-29,Male,Other,No college degree,SD,74
30-44,Male,White,No college degree,SD,4
30-44,Female,Black,No college degree,SD,76
30-44,Male,Black,No college degree,SD,22
45-65,Female,White,No college degree,SD,2
30-44,Male,Asian,College graduate,SD,78
45-65,Male,White,No college degree,SD,3
65+,Female,White,No college degree,SD,15
45-65,Female,White,No college degree,SD,3
65+,Male,White,No college degree,SD,3
65+,Female,White,No college degree,SD,1
45-65,Male,White,No college degree,SD,2
30-44,Male,White,No college degree,SD,5
30-44,Female,White,No college degree,SD,7
45-65,Female,White,No college degree,SD,3
45-65,Male,White,No college degree,SD,10
45-65,Female,White,No college degree,SD,5
65+,Female,White,No college degree,SD,13
45-65,Female,White,No college degree,SD,3
45-65,Male,White,No college degree,SD,3
30-44,Male,White,No college degree,SD,13
30-44,Female,White,No college degree,SD,15
18-29,Female,White,No college degree,SD,13
18-29,Male,White,No college degree,SD,26
45-65,Male,White,No college degree,SD,91
30-44,Female,Other,No college degree,SD,7
30-44,Male,White,No college degree,SD,2
18-29,Female,White,College graduate,SD,2
45-65,Female,Other,No college degree,SD,112
45-65,Male,White,No college degree,SD,62
30-44,Female,Other,No college degree,SD,10
45-65,Female,White,College graduate,SD,75
65+,Female,White,No college degree,SD,52
45-65,Female,Other,No college degree,SD,10
65+,Female,White,No college degree,SD,15
45-65,Female,Other,No college degree,SD,31
45-65,Male,Other,No college degree,SD,9
30-44,Male,Hispanic/Latino,College graduate,SD,16
30-44,Female,White,No college degree,SD,19
18-29,Male,White,No college degree,SD,8
18-29,Female,White,No college degree,SD,5
30-44,Male,White,No college degree,SD,62
65+,Female,White,No college degree,SD,1
45-65,Male,White,No college degree,SD,2
45-65,Male,White,No college degree,SD,33
45-65,Female,White,No college degree,SD,16
65+,Female,White,No college degree,SD,7
45-65,Male,White,No college degree,SD,7
45-65,Female,White,No college degree,SD,65
45-65,Male,Black,No college degree,SD,51
18-29,Male,White,No college degree,SD,58
18-29,Male,White,No college degree,SD,49
18-29,Male,White,No college degree,SD,53
45-65,Female,White,College graduate,SD,1
65+,Female,White,No college degree,SD,19
45-65,Male,White,No college degree,SD,6
18-29,Male,White,No college degree,SD,3
45-65,Female,White,College graduate,SD,33
18-29,Male,White,No college degree,SD,2
18-29,Female,White,No college degree,SD,4
65+,Female,White,No college degree,SD,6
65+,Male,White,No college degree,SD,4
30-44,Male,Other,No college degree,SD,1
65+,Female,White,No college degree,SD,2
45-65,Female,White,College graduate,SD,3
45-65,Male,White,No college degree,SD,5
65+,Male,White,College graduate,SD,174
65+,Female,White,No college degree,SD,189
18-29,Male,White,No college degree,SD,19
30-44,Female,White,No college degree,SD,9
30-44,Male,White,No college degree,SD,7
45-65,Male,White,No college degree,SD,68
45-65,Female,White,No college degree,SD,126
65+,Female,White,No college degree,SD,17
65+,Male,White,No college degree,SD,14
18-29,Female,White,No college degree,SD,14
18-29,Male,White,No college degree,SD,14
45-65,Male,White,No college degree,SD,2
45-65,Female,White,No college degree,SD,2
45-65,Male,White,No college degree,SD,8
45-65,Female,White,No college degree,SD,14
18-29,Female,White,College graduate,SD,10
18-29,Female,White,No college degree,SD,12
65+,Male,White,College graduate,SD,21
45-65,Female,White,No college degree,SD,15
65+,Male,White,No college degree,SD,8
45-65,Female,White,No college degree,SD,4
30-44,Male,White,No college degree,SD,16
65+,Female,White,No college degree,SD,8
45-65,Female,White,No college degree,SD,44
65+,Male,White,No college degree,SD,7
65+,Female,White,No college degree,SD,5
65+,Female,Other,No college degree,SD,1
30-44,Male,White,No college degree,SD,16
45-65,Female,White,College graduate,SD,18
18-29,Female,White,College graduate,SD,4
18-29,Male,White,No college degree,SD,2
45-65,Female,White,No college degree,SD,1
45-65,Male,White,No college degree,SD,2
45-65,Male,White,No college degree,SD,11
65+,Female,White,No college degree,SD,7
45-65,Male,White,No college degree,SD,3
45-65,Female,White,No college degree,SD,3
65+,Female,White,No college degree,SD,18
65+,Male,White,No college degree,SD,19
45-65,Male,Other,No college degree,SD,1
45-65,Female,White,No college degree,SD,13
30-44,Male,Other,College graduate,SD,16
65+,Male,White,College graduate,SD,9
65+,Female,White,No college degree,SD,7
45-65,Male,White,No college degree,SD,2
45-65,Female,Other,College graduate,SD,7
45-65,Male,Other,No college degree,SD,3
18-29,Male,Other,College graduate,SD,3
45-65,Female,White,No college degree,SD,7
30-44,Female,White,College graduate,SD,5
30-44,Male,White,No college degree,SD,4
45-65,Female,White,College graduate,SD,53
30-44,Male,White,No college degree,SD,40
30-44,Female,White,No college degree,SD,87
30-44,Female,White,No college degree,SD,17
45-65,Male,White,No college degree,SD,46
45-65,Female,White,No college degree,SD,27
45-65,Female,White,No college degree,SD,1
65+,Male,White,No college degree,SD,18
65+,Male,Hispanic/Latino,No college degree,SD,1
30-44,Female,Other,No college degree,SD,11
65+,Female,White,No college degree,SD,18
65+,Female,White,No college degree,SD,39
45-65,Female,White,No college degree,SD,28
65+,Male,White,No college degree,SD,47
30-44,Female,Other,No college degree,SD,14
30-44,Female,Other,No college degree,SD,18
45-65,Male,White,No college degree,SD,8
45-65,Female,White,No college degree,SD,12
65+,Male,White,No college degree,SD,25
65+,Female,White,No college degree,SD,9
30-44,Male,White,No college degree,SD,1
30-44,Female,White,College graduate,SD,2
45-65,Male,White,No college degree,SD,22
65+,Female,Other,No college degree,SD,1
65+,Male,Other,No college degree,SD,1
45-65,Male,White,College graduate,SD,1
45-65,Male,White,No college degree,SD,47
45-65,Female,White,No college degree,SD,45
30-44,Male,White,No college degree,SD,25
30-44,Female,White,No college degree,SD,18
30-44,Male,White,No college degree,SD,1
45-65,Male,White,No college degree,SD,11
30-44,Female,White,No college degree,SD,23
45-65,Male,White,No college degree,SD,12
45-65,Female,White,No college degree,SD,8
30-44,Female,White,No college degree,SD,13
30-44,Male,White,No college degree,SD,9
65+,Female,White,College graduate,SD,3
65+,Male,White,College graduate,SD,6
30-44,Female,White,No college degree,SD,13
65+,Female,White,No college degree,SD,78
65+,Male,White,No college degree,SD,52
65+,Female,White,No college degree,SD,13
65+,Male,White,No college degree,SD,3
45-65,Male,Black,College graduate,SD,65
30-44,Male,White,College graduate,SD,16
45-65,Female,White,No college degree,SD,28
45-65,Male,White,No college degree,SD,25
30-44,Male,White,No college degree,SD,1
45-65,Male,White,No college degree,SD,17
45-65,Female,White,No college degree,SD,6
45-65,Female,White,No college degree,SD,24
45-65,Male,Black,No college degree,SD,20
65+,Male,White,No college degree,SD,12
65+,Female,Other,No college degree,SD,1
45-65,Male,Other,No college degree,SD,51
65+,Female,White,No college degree,SD,30
30-44,Male,White,No college degree,SD,1
30-44,Female,Other,No college degree,SD,3
18-29,Male,Other,No college degree,SD,2
65+,Female,Other,No college degree,SD,1
65+,Male,White,College graduate,SD,2
45-65,Male,White,No college degree,SD,11
45-65,Female,White,No college degree,SD,13
45-65,Male,White,College graduate,SD,3
45-65,Female,White,College graduate,SD,3
18-29,Male,White,No college degree,SD,7
30-44,Male,White,College graduate,SD,8
30-44,Female,White,No college degree,SD,9
65+,Male,White,College graduate,SD,7
65+,Female,White,No college degree,SD,7
30-44,Female,White,No college degree,SD,1
30-44,Male,White,No college degree,SD,3
30-44,Male,White,College graduate,SD,18
45-65,Female,White,No college degree,SD,6
45-65,Male,White,No college degree,SD,4
45-65,Male,White,College graduate,SD,292
18-29,Female,White,College graduate,SD,118
18-29,Male,White,College graduate,SD,58
30-44,Female,White,No college degree,SD,87
