age,sex,race,educ,state,weight
45-65,Male,Other,No college degree,AK,9
30-44,Female,White,No college degree,AK,10
30-44,Male,White,College graduate,AK,13
45-65,Male,White,No college degree,AK,7
30-44,Female,White,No college degree,AK,9
45-65,Female,Other,No college degree,AK,3
30-44,Male,White,No college degree,AK,8
45-65,Female,White,No college degree,AK,1
45-65,Female,White,College graduate,AK,2
45-65,Male,White,No college degree,AK,3
30-44,Male,Other,No college degree,AK,11
45-65,Male,White,No college degree,AK,222
45-65,Female,White,No college degree,AK,61
18-29,Male,White,No college degree,AK,87
45-65,Female,White,College graduate,AK,1
30-44,Female,White,No college degree,AK,39
30-44,Male,Other,No college degree,AK,8
65+,Female,White,No college degree,AK,2
45-65,Male,Other,No college degree,AK,9
45-65,Female,Other,No college degree,AK,3
18-29,Male,White,No college degree,AK,68
18-29,Female,White,No college degree,AK,114
18-29,Male,Hispanic/Latino,No college degree,AK,43
30-44,Female,Asian,No college degree,AK,71
30-44,Female,Asian,No college degree,AK,74
18-29,Female,Asian,No college degree,AK,57
65+,Male,White,No college degree,AK,4
65+,Female,White,No college degree,AK,6
30-44,Male,White,No college degree,AK,6
45-65,Female,Other,No college degree,AK,1
45-65,Male,White,No college degree,AK,2
65+,Male,Other,No college degree,AK,1
45-65,Female,Other,No college degree,AK,1
45-65,Male,Other,No college degree,AK,7
45-65,Female,White,College graduate,AK,3
18-29,Male,White,No college degree,AK,4
30-44,Female,White,College graduate,AK,174
30-44,Female,Hispanic/Latino,College graduate,AK,27
30-44,Male,Hispanic/Latino,No college degree,AK,22
18-29,Male,Hispanic/Latino,No college degree,AK,19
65+,Male,White,College graduate,AK,4
65+,Female,White,No college degree,AK,13
30-44,Male,White,College graduate,AK,16
18-29,Female,White,No college degree,AK,13
30-44,Male,White,College graduate,AK,35
30-44,Female,White,College graduate,AK,41
45-65,Male,White,College graduate,AK,28
45-65,Female,White,College graduate,AK,10
30-44,Female,White,College graduate,AK,16
30-44,Male,White,No college degree,AK,26
30-44,Female,White,College graduate,AK,10
30-44,Male,White,College graduate,AK,14
45-65,Female,White,College graduate,AK,5
45-65,Male,White,College graduate,AK,4
45-65,Male,White,No college degree,AK,6
65+,Male,Other,No college degree,AK,2
30-44,Male,Other,No college degree,AK,5
30-44,Male,White,College graduate,AK,2
30-44,Female,White,No college degree,AK,2
30-44,Male,Other,No college degree,AK,29
30-44,Female,White,No college degree,AK,31
45-65,Male,Other,No college degree,AK,10
30-44,Male,Other,No college degree,AK,22
45-65,Male,White,No college degree,AK,12
45-65,Female,Hispanic/Latino,No college degree,AK,6
18-29,Female,Other,College graduate,AK,7
45-65,Male,Other,No college degree,AK,9
45-65,Female,Other,No college degree,AK,7
30-44,Female,Other,No college degree,AK,11
30-44,Female,Other,No college degree,AK,6
18-29,Female,Other,No college degree,AK,2
45-65,Female,Other,No college degree,AK,18
45-65,Male,Other,No college degree,AK,17
18-29,Male,Other,No college degree,AK,37
45-65,Male,Other,No college degree,AK,15
45-65,Male,Other,No college degree,AK,5
45-65,Female,Other,No college degree,AK,1
45-65,Male,Other,No college degree,AK,3
65+,Female,White,No college degree,AK,88
45-65,Male,White,No college degree,AK,54
45-65,Female,White,No college degree,AK,27
65+,Male,White,No college degree,AK,8
65+,Female,White,No college degree,AK,4
45-65,Female,White,No college degree,AK,3
18-29,Male,Hispanic/Latino,No college degree,AK,3
45-65,Female,Other,College graduate,AK,6
30-44,Male,Other,No college degree,AK,7
18-29,Female,Other,No college degree,AK,4
45-65,Female,White,College graduate,AK,9
45-65,Female,White,College graduate,AK,18
65+,Female,Other,No college degree,AK,12
45-65,Female,White,College graduate,AK,2
45-65,Female,White,College graduate,AK,3
45-65,Male,White,No college degree,AK,2
65+,Female,White,College graduate,AK,41
30-44,Female,White,No college degree,AK,105
65+,Female,Other,No college degree,AK,2
30-44,Male,White,No college degree,AK,14
45-65,Male,White,College graduate,AK,4
45-65,Female,Asian,No college degree,AK,34
30-44,Female,Other,No college degree,AK,2
18-29,Male,White,No college degree,AK,3
45-65,Male,White,College graduate,AK,18
30-44,Female,Asian,No college degree,AK,2
30-44,Male,Asian,No college degree,AK,1
45-65,Male,Other,No college degree,AK,18
45-65,Female,White,No college degree,AK,8
18-29,Female,White,No college degree,AK,39
30-44,Male,Black,No college degree,AK,108
30-44,Female,Black,No college degree,AK,106
45-65,Male,White,No college degree,AK,44
45-65,Male,White,College graduate,AK,7
45-65,Female,White,No college degree,AK,4
18-29,Female,Other,No college degree,AK,3
30-44,Male,Other,No college degree,AK,26
45-65,Female,Other,No college degree,AK,1
45-65,Male,Other,No college degree,AK,6
30-44,Female,Other,No college degree,AK,9
65+,Male,White,College graduate,AK,72
65+,Female,Asian,College graduate,AK,26
45-65,Female,White,College graduate,AK,1
30-44,Male,White,No college degree,AK,10
30-44,Female,Hispanic/Latino,No college degree,AK,8
45-65,Male,Other,No college degree,AK,16
45-65,Female,White,College graduate,AK,6
45-65,Male,White,No college degree,AK,10
45-65,Female,White,College graduate,AK,5
18-29,Female,White,No college degree,AK,18
30-44,Male,White,No college degree,AK,10
30-44,Female,Black,No college degree,AK,27
18-29,Female,White,No college degree,AK,9
18-29,Male,White,No college degree,AK,11
65+,Male,Other,No college degree,AK,1
30-44,Male,White,No college degree,AK,9
30-44,Female,White,College graduate,AK,8
18-29,Female,White,College graduate,AK,12
18-29,Male,White,No college degree,AK,31
65+,Female,Other,No college degree,AK,1
45-65,Male,White,College graduate,AK,125
45-65,Female,Other,No college degree,AK,2
45-65,Male,White,No college degree,AK,14
45-65,Female,White,No college degree,AK,8
45-65,Male,White,No college degree,AK,9
65+,Male,White,No college degree,AK,23
65+,Female,White,No college degree,AK,13
30-44,Male,White,No college degree,AK,16
30-44,Female,White,College graduate,AK,27
30-44,Male,Other,No college degree,AK,28
18-29,Female,Other,No college degree,AK,9
65+,Female,White,College graduate,AK,29
30-44,Male,White,No college degree,AK,5
30-44,Female,White,No college degree,AK,6
30-44,Female,White,No college degree,AK,55
30-44,Male,White,No college degree,AK,41
65+,Female,White,College graduate,AK,3
65+,Male,White,No college degree,AK,122
30-44,Male,White,No college degree,AK,3
30-44,Female,Other,No college degree,AK,5
30-44,Male,Other,No college degree,AK,3
18-29,Female,Other,No college degree,AK,3
45-65,Male,White,No college degree,AK,5
30-44,Female,White,No college degree,AK,3
65+,Female,Other,No college degree,AK,23
65+,Female,White,No college degree,AK,4
65+,Male,Other,No college degree,AK,1
18-29,Female,White,College graduate,AK,65
18-29,Male,White,College graduate,AK,34
45-65,Female,White,College graduate,AK,4
65+,Female,White,No college degree,AK,25
18-29,Female,Other,No college degree,AK,23
30-44,Female,White,College graduate,AK,5
30-44,Male,White,College graduate,AK,4
45-65,Male,White,College graduate,AK,2
45-65,Female,White,College graduate,AK,3
18-29,Male,White,No college degree,AK,1
18-29,Female,White,No college degree,AK,3
30-44,Female,Other,College graduate,AK,27
45-65,Female,White,College graduate,AK,12
45-65,Male,White,No college degree,AK,12
18-29,Female,White,No college degree,AK,14
65+,Male,White,No college degree,AK,21
45-65,Female,White,No college degree,AK,13
45-65,Male,White,No college degree,AK,4
30-44,Male,White,No college degree,AK,17
30-44,Female,White,No college degree,AK,15
45-65,Male,Hispanic/Latino,No college degree,AK,21
45-65,Female,White,No college degree,AK,8
18-29,Female,White,No college degree,AK,5
65+,Male,Other,No college degree,AK,4
65+,Female,Other,College graduate,AK,16
65+,Female,White,No college degree,AK,4
45-65,Male,White,No college degree,AK,5
45-65,Female,White,No college degree,AK,3
30-44,Female,White,College graduate,AK,24
45-65,Male,White,College graduate,AK,15
45-65,Male,Other,College graduate,AK,42
30-44,Female,Other,No college degree,AK,244
65+,Male,Other,No college degree,AK,1
45-65,Male,White,No college degree,AK,29
45-65,Female,White,No college degree,AK,12
65+,Female,White,College graduate,AK,12
65+,Male,White,College graduate,AK,10
45-65,Female,White,No college degree,AK,60
45-65,Male,White,No college degree,AK,38
18-29,Male,White,No college degree,AK,22
65+,Female,White,No college degree,AK,14
30-44,Male,White,No college degree,AK,7
30-44,Female,White,No college degree,AK,8
45-65,Male,Other,No college degree,AK,23
65+,Male,Other,No college degree,AK,3
65+,Female,White,No college degree,AK,7
65+,Male,White,No college degree,AK,7
65+,Female,White,No college degree,AK,83
65+,Male,White,College graduate,AK,52
65+,Female,Asian,No college degree,AK,38
45-65,Female,White,No college degree,AK,6
45-65,Male,Other,No college degree,AK,10
30-44,Male,White,No college degree,AK,15
30-44,Female,Other,No college degree,AK,6
45-65,Male,Other,No college degree,AK,3
18-29,Male,White,No college degree,AK,2
45-65,Male,White,College graduate,AK,30
45-65,Female,White,No college degree,AK,29
18-29,Female,White,No college degree,AK,21
65+,Male,White,College graduate,AK,24
45-65,Female,White,College graduate,AK,25
30-44,Female,Other,College graduate,AK,6
30-44,Female,Asian,No college degree,AK,73
30-44,Male,Asian,No college degree,AK,142
30-44,Male,Other,College graduate,AK,3
30-44,Female,White,College graduate,AK,82
30-44,Male,White,College graduate,AK,67
45-65,Female,White,No college degree,AK,2
45-65,Male,White,College graduate,AK,4
18-29,Male,White,No college degree,AK,3
30-44,Male,White,No college degree,AK,147
65+,Male,White,No college degree,AK,2
45-65,Female,White,College graduate,AK,2
45-65,Male,Asian,No college degree,AK,7
18-29,Female,Asian,No college degree,AK,34
30-44,Female,Other,College graduate,AK,60
30-44,Male,Other,College graduate,AK,43
45-65,Female,White,No college degree,AK,3
45-65,Male,White,No college degree,AK,2
45-65,Male,White,No college degree,AK,2
45-65,Female,White,No college degree,AK,1
18-29,Female,White,No college degree,AK,90
18-29,Female,Other,No college degree,AK,114
18-29,Female,White,No college degree,AK,122
65+,Female,White,No college degree,AK,144
30-44,Female,White,No college degree,AK,90
45-65,Male,White,No college degree,AK,58
45-65,Female,Asian,No college degree,AK,63
45-65,Male,White,College graduate,AK,6
45-65,Female,White,No college degree,AK,21
30-44,Male,Hispanic/Latino,College graduate,AK,20
45-65,Female,White,No college degree,AK,3
18-29,Male,White,No college degree,AK,21
30-44,Female,Other,No college degree,AK,11
45-65,Female,White,College graduate,AK,13
45-65,Male,Other,No college degree,AK,48
18-29,Female,Other,No college degree,AK,77
45-65,Female,White,College graduate,AK,24
45-65,Male,White,No college degree,AK,27
45-65,Female,White,College graduate,AK,5
45-65,Male,White,No college degree,AK,7
18-29,Male,White,No college degree,AK,5
18-29,Female,White,No college degree,AK,8
18-29,Female,White,No college degree,AK,8
30-44,Female,White,College graduate,AK,9
30-44,Female,Other,No college degree,AK,17
30-44,Male,White,No college degree,AK,18
30-44,Male,Hispanic/Latino,No college degree,AK,28
18-29,Female,White,No college degree,AK,34
65+,Female,White,College graduate,AK,14
65+,Male,White,College graduate,AK,10
65+,Female,White,College graduate,AK,246
65+,Male,White,No college degree,AK,5
45-65,Female,Other,No college degree,AK,9
65+,Female,White,College graduate,AK,10
65+,Male,Other,No college degree,AK,4
65+,Female,Other,College graduate,AK,16
65+,Male,Other,No college degree,AK,4
18-29,Female,Other,No college degree,AK,20
45-65,Female,Other,No college degree,AK,1
65+,Male,Other,No college degree,AK,3
18-29,Female,White,No college degree,AK,29
30-44,Female,Hispanic/Latino,No college degree,AK,4
18-29,Male,White,No college degree,AK,20
65+,Male,White,No college degree,AK,3
65+,Female,White,No college degree,AK,3
30-44,Male,White,College graduate,AK,9
30-44,Female,White,No college degree,AK,14
65+,Male,Black,No college degree,AK,32
65+,Female,Black,No college degree,AK,41
30-44,Male,White,No college degree,AK,17
30-44,Female,White,No college degree,AK,15
45-65,Female,White,No college degree,AK,5
65+,Male,White,No college degree,AK,5
30-44,Male,White,College graduate,AK,39
30-44,Female,White,College graduate,AK,33
65+,Male,White,College graduate,AK,14
45-65,Female,White,College graduate,AK,18
18-29,Male,White,No college degree,AK,8
18-29,Male,Other,No college degree,AK,5
18-29,Female,Other,No college degree,AK,8
30-44,Female,Other,No college degree,AK,33
45-65,Male,White,College graduate,AK,133
45-65,Female,Other,No college degree,AK,19
45-65,Male,White,No college degree,AK,48
45-65,Female,White,College graduate,AK,24
18-29,Male,White,No college degree,AK,110
18-29,Female,White,No college degree,AK,69
30-44,Female,Other,College graduate,AK,62
30-44,Male,Other,No college degree,AK,36
30-44,Male,White,No college degree,AK,5
45-65,Female,White,College graduate,AK,8
65+,Male,Other,No college degree,AK,1
45-65,Female,Other,No college degree,AK,2
30-44,Male,Other,No college degree,AK,11
45-65,Female,White,College graduate,AK,3
65+,Male,Other,No college degree,AK,9
30-44,Female,Asian,No college degree,AK,309
30-44,Male,White,No college degree,AK,320
30-44,Female,Other,No college degree,AK,21
30-44,Male,Other,No college degree,AK,19
45-65,Female,Other,No college degree,AK,2
45-65,Male,Other,No college degree,AK,3
18-29,Male,Other,No college degree,AK,2
18-29,Female,Other,No college degree,AK,2
65+,Female,Asian,No college degree,AK,13
65+,Male,Asian,No college degree,AK,9
45-65,Female,Other,No college degree,AK,9
45-65,Female,Other,No college degree,AK,19
65+,Male,White,College graduate,AK,4
65+,Female,White,College graduate,AK,2
30-44,Male,Other,No college degree,AK,8
45-65,Female,White,College graduate,AK,2
45-65,Male,White,No college degree,AK,11
45-65,Female,White,No college degree,AK,9
45-65,Male,White,No college degree,AK,4
30-44,Female,Other,College graduate,AK,8
30-44,Male,White,College graduate,AK,7
30-44,Female,White,College graduate,AK,3
30-44,Male,White,College graduate,AK,3
45-65,Female,White,College graduate,AK,15
45-65,Male,White,College graduate,AK,21
65+,Female,White,College graduate,AK,22
65+,Male,White,College graduate,AK,14
30-44,Female,White,College graduate,AK,39
30-44,Male,White,No college degree,AK,42
45-65,Male,White,No college degree,AK,5
45-65,Female,White,College graduate,AK,4
30-44,Female,Hispanic/Latino,No college degree,AK,33
45-65,Male,Asian,College graduate,AK,27
45-65,Female,Other,College graduate,AK,3
45-65,Male,Other,No college degree,AK,6
30-44,Male,Other,No college degree,AK,3
45-65,Male,White,No college degree,AK,4
45-65,Male,White,No college degree,AK,105
45-65,Female,White,College graduate,AK,11
65+,Female,White,College graduate,AK,29
30-44,Male,Other,No college degree,AK,7
30-44,Female,White,No college degree,AK,79
30-44,Male,White,College graduate,AK,67
45-65,Male,White,No college degree,AK,10
45-65,Female,Other,No college degree,AK,2
65+,Female,White,No college degree,AK,10
65+,Male,White,College graduate,AK,2
65+,Female,White,No college degree,AK,1
65+,Male,White,No college degree,AK,9
45-65,Female,Other,No college degree,AK,6
30-44,Male,White,No college degree,AK,23
65+,Male,White,College graduate,AK,8
65+,Female,White,No college degree,AK,6
18-29,Male,Asian,No college degree,AK,3
18-29,Male,Asian,No college degree,AK,7
18-29,Male,White,No college degree,AK,13
45-65,Female,White,College graduate,AK,10
65+,Male,White,College graduate,AK,9
65+,Male,White,College graduate,AK,20
65+,Female,White,No college degree,AK,16
30-44,Female,White,College graduate,AK,64
30-44,Male,White,College graduate,AK,60
45-65,Male,White,No college degree,AK,4
45-65,Female,Other,College graduate,AK,1
18-29,Female,Other,No college degree,AK,19
18-29,Male,Other,No college degree,AK,49
45-65,Female,White,College graduate,AK,1
45-65,Male,White,College graduate,AK,3
30-44,Male,White,College graduate,AK,37
30-44,Female,Hispanic/Latino,College graduate,AK,11
45-65,Male,Other,No college degree,AK,1
45-65,Male,White,No college degree,AK,39
45-65,Female,White,College graduate,AK,20
45-65,Male,White,College graduate,AK,30
30-44,Male,White,College graduate,AK,24
30-44,Female,White,College graduate,AK,22
30-44,Male,White,No college degree,AK,24
30-44,Female,Other,No college degree,AK,11
30-44,Male,Hispanic/Latino,No college degree,AK,90
30-44,Female,Hispanic/Latino,No college degree,AK,141
65+,Female,White,No college degree,AK,19
30-44,Male,Other,No college degree,AK,11
45-65,Male,White,No college degree,AK,6
65+,Female,White,No college degree,AK,5
30-44,Female,Other,No college degree,AK,12
30-44,Male,Other,No college degree,AK,14
45-65,Male,Other,No college degree,AK,10
45-65,Female,Other,No college degree,AK,11
18-29,Female,Other,No college degree,AK,5
45-65,Male,White,No college degree,AK,382
45-65,Female,White,College graduate,AK,196
65+,Male,White,No college degree,AK,182
45-65,Female,White,College graduate,AK,306
45-65,Female,Other,No college degree,AK,2
45-65,Male,Other,No college degree,AK,2
18-29,Male,Other,No college degree,AK,1
65+,Male,White,No college degree,AK,24
45-65,Female,Other,No college degree,AK,36
18-29,Female,Other,No college degree,AK,188
65+,Male,Other,No college degree,AK,10
65+,Female,Other,No college degree,AK,1
45-65,Male,Other,No college degree,AK,17
30-44,Female,Other,No college degree,AK,46
45-65,Female,Other,No college degree,AK,5
30-44,Female,Hispanic/Latino,College graduate,AK,9
30-44,Male,White,College graduate,AK,13
65+,Female,White,No college degree,AK,3
45-65,Female,White,No college degree,AK,81
45-65,Male,White,College graduate,AK,134
18-29,Male,Hispanic/Latino,No college degree,AK,11
18-29,Female,White,College graduate,AK,4
65+,Male,Other,No college degree,AK,6
45-65,Female,Other,No college degree,AK,2
30-44,Male,Other,No college degree,AK,7
45-65,Female,White,No college degree,AK,2
45-65,Male,White,No college degree,AK,6
65+,Female,White,No college degree,AK,4
45-65,Male,Asian,No college degree,AK,10
30-44,Female,Asian,No college degree,AK,24
18-29,Male,Asian,No college degree,AK,17
45-65,Female,White,No college degree,AK,62
18-29,Female,White,No college degree,AK,120
45-65,Female,Other,No college degree,AK,1
45-65,Male,White,No college degree,AK,2
65+,Female,White,College graduate,AK,48
45-65,Male,White,College graduate,AK,1
45-65,Female,White,No college degree,AK,2
45-65,Female,White,College graduate,AK,91
18-29,Male,White,No college degree,AK,171
65+,Female,White,No college degree,AK,30
65+,Male,White,No college degree,AK,29
45-65,Male,White,No college degree,AK,79
45-65,Female,White,No college degree,AK,62
18-29,Male,White,No college degree,AK,75
18-29,Male,White,No college degree,AK,71
30-44,Male,White,No college degree,AK,17
30-44,Female,White,College graduate,AK,20
65+,Male,White,No college degree,AK,37
65+,Female,White,No college degree,AK,16
65+,Male,White,No college degree,AK,3
45-65,Female,White,No college degree,AK,5
30-44,Male,White,No college degree,AK,9
30-44,Female,White,No college degree,AK,4
30-44,Male,White,No college degree,AK,6
30-44,Male,White,No college degree,AK,43
30-44,Female,White,College graduate,AK,44
30-44,Female,White,No college degree,AK,9
30-44,Male,Black,No college degree,AK,13
18-29,Female,White,No college degree,AK,32
45-65,Male,White,College graduate,AK,6
45-65,Female,White,No college degree,AK,6
18-29,Female,Hispanic/Latino,No college degree,AK,26
30-44,Male,White,No college degree,AK,51
65+,Male,Other,No college degree,AK,1
45-65,Female,White,No college degree,AK,1
65+,Male,White,No college degree,AK,1
18-29,Female,White,College graduate,AK,5
30-44,Male,White,No college degree,AK,18
30-44,Female,White,No college degree,AK,18
45-65,Female,White,College graduate,AK,9
30-44,Male,White,College graduate,AK,13
65+,Female,White,No college degree,AK,1
45-65,Male,Asian,No college degree,AK,91
45-65,Male,White,No college degree,AK,2
45-65,Female,White,College graduate,AK,12
45-65,Male,White,College graduate,AK,19
65+,Female,White,College graduate,AK,8
45-65,Female,White,College graduate,AK,2
45-65,Male,White,College graduate,AK,5
18-29,Female,Other,No college degree,AK,52
45-65,Female,Other,No college degree,AK,3
18-29,Male,Other,No college degree,AK,17
65+,Female,White,College graduate,AK,4
65+,Male,White,No college degree,AK,6
45-65,Female,White,No college degree,AK,61
65+,Male,Other,No college degree,AK,13
65+,Female,White,College graduate,AK,14
45-65,Female,Other,College graduate,AK,7
65+,Male,Other,No college degree,AK,1
45-65,Male,White,No college degree,AK,13
45-65,Male,White,No college degree,AK,7
45-65,Female,White,College graduate,AK,21
30-44,Male,Other,No college degree,AK,31
30-44,Female,White,No college degree,AK,46
45-65,Male,White,No college degree,AK,2
45-65,Male,White,No college degree,AK,13
45-65,Female,White,No college degree,AK,9
30-44,Female,White,No college degree,AK,11
30-44,Male,Hispanic/Latino,No college degree,AK,13
45-65,Female,White,College graduate,AK,12
30-44,Female,Other,No college degree,AK,8
30-44,Male,Other,No college degree,AK,49
45-65,Male,Hispanic/Latino,No college degree,AK,15
45-65,Female,White,No college degree,AK,20
65+,Female,White,No college degree,AK,24
65+,Male,White,College graduate,AK,21
45-65,Female,White,College graduate,AK,104
45-65,Female,White,College graduate,AK,2
45-65,Male,White,College graduate,AK,1
18-29,Female,White,No college degree,AK,3
65+,Female,White,No college degree,AK,2
65+,Female,White,College graduate,AK,15
65+,Male,White,No college degree,AK,3
45-65,Female,White,No college degree,AK,7
45-65,Male,White,No college degree,AK,4
30-44,Female,White,No college degree,AK,5
30-44,Male,White,No college degree,AK,12
18-29,Female,Other,No college degree,AK,3
45-65,Female,Other,No college degree,AK,2
45-65,Male,Other,No college degree,AK,2
65+,Male,Other,No college degree,AK,3
65+,Female,Hispanic/Latino,No college degree,AK,1
30-44,Female,Other,No college degree,AK,2
30-44,Male,Other,No college degree,AK,2
65+,Male,White,No college degree,AK,20
65+,Female,White,No college degree,AK,14
30-44,Male,Other,No college degree,AK,48
65+,Female,White,No college degree,AK,5
65+,Female,White,No college degree,AK,1
65+,Male,White,No college degree,AK,2
30-44,Male,Black,No college degree,AK,121
45-65,Female,Black,College graduate,AK,69
30-44,Male,Hispanic/Latino,No college degree,AK,18
45-65,Male,Hispanic/Latino,College graduate,AK,164
30-44,Male,White,No college degree,AK,11
30-44,Female,White,College graduate,AK,5
45-65,Male,Other,No college degree,AK,4
45-65,Female,Other,No college degree,AK,3
18-29,Male,Other,No college degree,AK,3
30-44,Male,Other,No college degree,AK,16
45-65,Male,Other,No college degree,AK,197
45-65,Female,Other,No college degree,AK,262
18-29,Male,White,No college degree,AK,219
18-29,Male,White,No college degree,AK,378
65+,Male,White,No college degree,AK,41
45-65,Female,Other,No college degree,AK,140
18-29,Male,Other,No college degree,AK,121
30-44,Male,White,College graduate,AK,7
30-44,Female,White,College graduate,AK,11
30-44,Female,White,No college degree,AK,4
30-44,Male,White,No college degree,AK,2
65+,Male,Other,No college degree,AK,11
45-65,Male,Other,No college degree,AK,10
30-44,Male,Other,No college degree,AK,6
30-44,Male,Other,No college degree,AK,6
65+,Female,White,College graduate,AK,1
45-65,Male,Other,No college degree,AK,8
45-65,Female,Other,No college degree,AK,4
45-65,Male,White,No college degree,AK,16
45-65,Female,White,No college degree,AK,10
65+,Female,Other,No college degree,AK,6
65+,Male,Other,No college degree,AK,2
65+,Male,Other,No college degree,AK,13
65+,Female,White,College graduate,AK,3
45-65,Female,White,No college degree,AK,3
18-29,Male,White,No college degree,AK,8
45-65,Female,Other,No college degree,AK,1
18-29,Female,Other,No college degree,AK,4
18-29,Male,Other,No college degree,AK,5
45-65,Male,Other,No college degree,AK,12
45-65,Male,Other,No college degree,AK,8
30-44,Female,White,No college degree,AK,8
45-65,Male,White,No college degree,AK,13
45-65,Male,Other,No college degree,AK,5
45-65,Male,Other,No college degree,AK,7
65+,Female,Other,No college degree,AK,3
18-29,Male,Other,No college degree,AK,2
45-65,Female,Other,No college degree,AK,5
45-65,Male,Other,No college degree,AK,6
18-29,Male,Other,College graduate,AK,13
45-65,Female,White,College graduate,AK,3
30-44,Male,Other,No college degree,AK,2
30-44,Female,Other,No college degree,AK,2
65+,Female,White,No college degree,AK,36
65+,Male,White,No college degree,AK,14
45-65,Male,White,College graduate,AK,90
65+,Male,White,No college degree,AK,105
30-44,Male,Other,No college degree,AK,6
18-29,Male,Other,No college degree,AK,1
65+,Female,White,College graduate,AK,26
65+,Male,White,No college degree,AK,15
65+,Female,White,No college degree,AK,9
30-44,Male,Other,No college degree,AK,12
30-44,Female,Other,No college degree,AK,8
45-65,Male,White,No college degree,AK,3
45-65,Female,White,College graduate,AK,1
65+,Female,White,No college degree,AK,1
18-29,Female,Other,No college degree,AK,1
18-29,Male,Other,No college degree,AK,5
65+,Female,Other,No college degree,AK,10
65+,Female,White,No college degree,AK,24
45-65,Male,White,No college degree,AK,26
30-44,Female,White,No college degree,AK,40
30-44,Male,White,No college degree,AK,48
18-29,Female,Other,No college degree,AK,9
45-65,Male,Other,No college degree,AK,19
30-44,Female,Other,No college degree,AK,63
30-44,Male,Other,No college degree,AK,45
30-44,Male,Other,No college degree,AK,86
45-65,Female,Other,No college degree,AK,1
45-65,Male,White,No college degree,AK,39
65+,Female,White,College graduate,AK,27
65+,Female,Other,No college degree,AK,8
30-44,Female,Other,No college degree,AK,10
18-29,Male,Other,No college degree,AK,11
65+,Female,Other,No college degree,AK,3
45-65,Male,Other,No college degree,AK,4
65+,Female,Other,No college degree,AK,4
45-65,Female,Other,No college degree,AK,11
45-65,Male,Other,No college degree,AK,43
45-65,Female,Other,No college degree,AK,3
65+,Male,Other,No college degree,AK,14
30-44,Male,Other,No college degree,AK,12
45-65,Female,White,College graduate,AK,5
45-65,Male,White,No college degree,AK,4
30-44,Female,White,College graduate,AK,102
45-65,Male,White,College graduate,AK,104
45-65,Female,White,No college degree,AK,8
45-65,Male,Other,No college degree,AK,2
18-29,Male,Other,No college degree,AK,1
30-44,Male,White,No college degree,AK,7
30-44,Female,White,College graduate,AK,36
30-44,Male,White,College graduate,AK,23
45-65,Female,White,No college degree,AK,36
18-29,Female,White,College graduate,AK,48
18-29,Female,White,College graduate,AK,52
45-65,Female,White,No college degree,AK,9
45-65,Male,White,No college degree,AK,14
45-65,Male,White,No college degree,AK,6
65+,Female,White,No college degree,AK,1
45-65,Female,White,No college degree,AK,1
30-44,Male,Hispanic/Latino,No college degree,AK,16
45-65,Male,White,No college degree,AK,13
45-65,Female,White,No college degree,AK,10
30-44,Female,Other,No college degree,AK,47
30-44,Male,White,College graduate,AK,24
18-29,Female,White,College graduate,AK,14
45-65,Male,Other,No college degree,AK,6
