age,sex,race,educ,state,weight
30-44,Male,White,College graduate,RI,38
65+,Male,White,College graduate,RI,19
45-65,Female,White,College graduate,RI,21
18-29,Male,White,College graduate,RI,33
18-29,Female,White,College graduate,RI,30
45-65,Male,White,College graduate,RI,32
30-44,Female,White,No college degree,RI,31
30-44,Female,White,No college degree,RI,24
30-44,Male,White,College graduate,RI,25
45-65,Male,White,No college degree,RI,13
30-44,Female,White,No college degree,RI,12
65+,Female,White,College graduate,RI,14
30-44,Female,White,College graduate,RI,26
30-44,Male,White,College graduate,RI,25
45-65,Female,Black,College graduate,RI,18
65+,Male,White,College graduate,RI,15
45-65,Female,White,No college degree,RI,15
65+,Female,White,College graduate,RI,21
45-65,Male,White,No college degree,RI,6
45-65,Female,White,College graduate,RI,18
18-29,Female,White,No college degree,RI,19
18-29,Female,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,23
65+,Female,White,No college degree,RI,37
45-65,Female,White,College graduate,RI,65
65+,Male,White,No college degree,RI,13
45-65,Female,White,No college degree,RI,21
45-65,Female,White,No college degree,RI,14
45-65,Male,White,College graduate,RI,13
18-29,Female,White,College graduate,RI,29
18-29,Male,Black,No college degree,RI,24
18-29,Male,Black,No college degree,RI,41
30-44,Female,White,No college degree,RI,5
18-29,Male,White,No college degree,RI,6
18-29,Female,White,College graduate,RI,4
18-29,Female,Asian,No college degree,RI,20
18-29,Male,Asian,No college degree,RI,36
45-65,Female,Other,College graduate,RI,12
65+,Female,White,College graduate,RI,14
45-65,Male,Black,College graduate,RI,34
65+,Female,Black,College graduate,RI,39
45-65,Female,White,College graduate,RI,22
45-65,Male,White,No college degree,RI,19
45-65,Male,White,No college degree,RI,8
30-44,Female,White,No college degree,RI,9
18-29,Male,White,No college degree,RI,7
18-29,Female,White,No college degree,RI,9
65+,Male,White,College graduate,RI,10
30-44,Female,White,No college degree,RI,22
30-44,Female,White,No college degree,RI,22
45-65,Male,White,College graduate,RI,8
45-65,Female,White,College graduate,RI,9
65+,Female,White,College graduate,RI,15
45-65,Female,White,No college degree,RI,18
30-44,Male,Other,College graduate,RI,27
18-29,Male,White,College graduate,RI,14
18-29,Female,White,College graduate,RI,10
45-65,Male,White,No college degree,RI,20
30-44,Female,Other,No college degree,RI,43
18-29,Female,Other,No college degree,RI,38
65+,Male,White,College graduate,RI,16
65+,Female,White,College graduate,RI,16
30-44,Male,White,No college degree,RI,20
30-44,Female,White,No college degree,RI,21
18-29,Female,White,No college degree,RI,18
45-65,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,13
65+,Male,White,College graduate,RI,20
65+,Female,White,College graduate,RI,18
65+,Male,White,No college degree,RI,13
65+,Female,White,No college degree,RI,14
30-44,Male,White,No college degree,RI,15
30-44,Female,White,No college degree,RI,14
65+,Male,White,No college degree,RI,11
45-65,Female,White,College graduate,RI,19
30-44,Male,White,College graduate,RI,7
30-44,Female,White,College graduate,RI,8
65+,Male,White,College graduate,RI,7
65+,Male,White,No college degree,RI,18
65+,Male,White,College graduate,RI,18
45-65,Female,White,College graduate,RI,16
30-44,Male,White,No college degree,RI,11
30-44,Female,White,No college degree,RI,8
65+,Male,White,College graduate,RI,12
65+,Female,White,College graduate,RI,12
45-65,Male,White,College graduate,RI,22
30-44,Male,White,College graduate,RI,20
30-44,Female,White,No college degree,RI,21
65+,Female,White,No college degree,RI,10
30-44,Male,White,No college degree,RI,13
30-44,Female,Other,No college degree,RI,14
30-44,Male,White,College graduate,RI,40
30-44,Male,White,No college degree,RI,56
30-44,Female,Asian,No college degree,RI,20
45-65,Male,White,No college degree,RI,16
30-44,Male,Hispanic/Latino,College graduate,RI,43
18-29,Female,Hispanic/Latino,No college degree,RI,30
18-29,Male,Hispanic/Latino,No college degree,RI,42
45-65,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,11
45-65,Male,White,No college degree,RI,15
45-65,Female,White,No college degree,RI,13
45-65,Male,White,No college degree,RI,15
45-65,Female,White,No college degree,RI,16
30-44,Male,White,No college degree,RI,14
45-65,Female,Hispanic/Latino,College graduate,RI,13
18-29,Male,Hispanic/Latino,No college degree,RI,37
30-44,Female,Hispanic/Latino,College graduate,RI,30
45-65,Male,White,No college degree,RI,15
45-65,Female,White,No college degree,RI,14
30-44,Male,White,College graduate,RI,44
30-44,Female,White,No college degree,RI,47
30-44,Female,White,College graduate,RI,87
30-44,Male,White,College graduate,RI,84
65+,Male,White,College graduate,RI,143
65+,Female,White,College graduate,RI,140
45-65,Female,White,College graduate,RI,17
45-65,Male,White,College graduate,RI,14
18-29,Male,White,College graduate,RI,13
45-65,Female,Hispanic/Latino,College graduate,RI,3
45-65,Male,Hispanic/Latino,College graduate,RI,2
65+,Female,Hispanic/Latino,College graduate,RI,3
30-44,Female,White,College graduate,RI,50
30-44,Male,White,College graduate,RI,51
65+,Female,White,College graduate,RI,17
65+,Male,White,College graduate,RI,11
65+,Female,White,College graduate,RI,13
65+,Female,White,College graduate,RI,14
45-65,Female,White,College graduate,RI,17
30-44,Female,White,No college degree,RI,18
30-44,Male,Asian,No college degree,RI,24
30-44,Female,Asian,College graduate,RI,28
65+,Male,White,No college degree,RI,26
65+,Female,White,No college degree,RI,28
45-65,Male,White,No college degree,RI,43
65+,Female,White,No college degree,RI,15
65+,Male,White,No college degree,RI,17
65+,Female,White,No college degree,RI,15
30-44,Male,White,No college degree,RI,8
30-44,Female,White,No college degree,RI,12
18-29,Female,White,No college degree,RI,10
30-44,Male,White,College graduate,RI,49
18-29,Female,White,College graduate,RI,38
65+,Female,White,College graduate,RI,18
18-29,Female,White,No college degree,RI,13
18-29,Female,White,No college degree,RI,22
65+,Male,White,No college degree,RI,12
65+,Female,White,No college degree,RI,11
45-65,Male,White,No college degree,RI,10
45-65,Female,White,No college degree,RI,25
45-65,Male,White,No college degree,RI,24
65+,Female,White,No college degree,RI,12
65+,Female,White,College graduate,RI,18
45-65,Female,White,No college degree,RI,16
45-65,Male,White,No college degree,RI,19
45-65,Female,White,College graduate,RI,12
30-44,Female,White,No college degree,RI,23
30-44,Male,White,No college degree,RI,24
45-65,Female,White,College graduate,RI,16
65+,Male,White,College graduate,RI,12
45-65,Female,White,College graduate,RI,12
30-44,Male,White,No college degree,RI,23
30-44,Female,White,No college degree,RI,23
30-44,Male,White,No college degree,RI,74
18-29,Female,White,No college degree,RI,46
30-44,Female,White,College graduate,RI,10
30-44,Male,White,College graduate,RI,12
45-65,Female,White,No college degree,RI,17
18-29,Female,White,No college degree,RI,17
45-65,Female,White,College graduate,RI,28
45-65,Male,White,College graduate,RI,24
45-65,Male,White,No college degree,RI,12
30-44,Female,White,No college degree,RI,14
65+,Male,White,College graduate,RI,12
45-65,Female,White,College graduate,RI,12
18-29,Female,White,College graduate,RI,7
18-29,Male,White,College graduate,RI,20
45-65,Female,White,No college degree,RI,15
45-65,Female,White,No college degree,RI,19
65+,Male,White,No college degree,RI,20
45-65,Male,White,No college degree,RI,15
45-65,Female,White,College graduate,RI,15
18-29,Male,White,College graduate,RI,24
45-65,Female,White,College graduate,RI,55
30-44,Male,Black,No college degree,RI,45
45-65,Female,Other,No college degree,RI,18
45-65,Male,White,No college degree,RI,20
18-29,Male,Hispanic/Latino,College graduate,RI,43
30-44,Male,Hispanic/Latino,College graduate,RI,11
30-44,Female,White,College graduate,RI,10
18-29,Female,White,No college degree,RI,13
18-29,Female,White,No college degree,RI,14
18-29,Female,White,No college degree,RI,14
30-44,Male,Other,No college degree,RI,20
30-44,Male,Other,College graduate,RI,27
30-44,Male,Other,No college degree,RI,28
65+,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,11
45-65,Male,White,No college degree,RI,15
45-65,Female,White,No college degree,RI,16
30-44,Female,White,No college degree,RI,14
30-44,Male,White,College graduate,RI,12
65+,Female,White,College graduate,RI,14
65+,Female,White,College graduate,RI,3
65+,Female,White,No college degree,RI,14
45-65,Male,White,No college degree,RI,13
65+,Female,White,College graduate,RI,11
45-65,Male,White,College graduate,RI,17
45-65,Male,White,No college degree,RI,8
30-44,Female,Asian,College graduate,RI,18
30-44,Male,Asian,College graduate,RI,15
65+,Female,Asian,College graduate,RI,17
30-44,Female,White,College graduate,RI,21
30-44,Male,Hispanic/Latino,No college degree,RI,29
65+,Male,White,No college degree,RI,14
65+,Female,White,No college degree,RI,14
45-65,Female,White,No college degree,RI,12
45-65,Male,White,College graduate,RI,11
30-44,Male,White,College graduate,RI,12
30-44,Female,White,No college degree,RI,12
18-29,Male,White,College graduate,RI,13
30-44,Female,Hispanic/Latino,No college degree,RI,20
18-29,Male,White,No college degree,RI,13
30-44,Male,White,No college degree,RI,18
45-65,Female,White,No college degree,RI,31
30-44,Male,White,College graduate,RI,16
30-44,Female,White,College graduate,RI,16
65+,Female,White,No college degree,RI,14
65+,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,11
45-65,Male,White,No college degree,RI,18
45-65,Female,White,No college degree,RI,19
65+,Female,White,College graduate,RI,23
65+,Male,White,College graduate,RI,11
65+,Female,White,College graduate,RI,12
30-44,Female,White,No college degree,RI,40
30-44,Male,White,No college degree,RI,39
45-65,Female,White,No college degree,RI,28
30-44,Female,White,No college degree,RI,14
30-44,Male,White,No college degree,RI,14
18-29,Female,White,No college degree,RI,18
30-44,Male,Hispanic/Latino,No college degree,RI,27
30-44,Female,Hispanic/Latino,College graduate,RI,22
45-65,Female,Hispanic/Latino,College graduate,RI,35
30-44,Male,White,No college degree,RI,20
45-65,Female,White,College graduate,RI,18
30-44,Female,White,College graduate,RI,22
45-65,Male,White,College graduate,RI,38
45-65,Female,White,College graduate,RI,37
30-44,Female,White,No college degree,RI,22
30-44,Male,White,No college degree,RI,23
65+,Male,White,College graduate,RI,16
65+,Female,White,No college degree,RI,17
30-44,Male,White,No college degree,RI,16
30-44,Female,White,College graduate,RI,16
45-65,Male,White,College graduate,RI,12
45-65,Female,White,No college degree,RI,15
45-65,Female,White,College graduate,RI,24
45-65,Male,White,No college degree,RI,48
45-65,Female,White,No college degree,RI,41
30-44,Male,White,No college degree,RI,42
45-65,Female,Hispanic/Latino,College graduate,RI,12
18-29,Male,Hispanic/Latino,No college degree,RI,11
45-65,Male,White,College graduate,RI,17
30-44,Female,White,No college degree,RI,19
18-29,Male,White,No college degree,RI,19
65+,Female,White,College graduate,RI,16
65+,Female,White,College graduate,RI,12
45-65,Female,White,No college degree,RI,14
45-65,Male,White,No college degree,RI,14
45-65,Female,White,College graduate,RI,31
45-65,Male,White,No college degree,RI,37
65+,Male,White,College graduate,RI,10
65+,Female,White,College graduate,RI,10
45-65,Male,White,No college degree,RI,16
30-44,Female,White,No college degree,RI,13
45-65,Male,White,College graduate,RI,13
65+,Male,White,No college degree,RI,19
30-44,Male,Asian,No college degree,RI,25
30-44,Female,Asian,No college degree,RI,25
65+,Male,Asian,College graduate,RI,33
45-65,Female,White,No college degree,RI,15
18-29,Male,White,No college degree,RI,24
18-29,Female,White,No college degree,RI,19
30-44,Female,White,No college degree,RI,15
45-65,Male,White,No college degree,RI,15
18-29,Male,White,No college degree,RI,21
18-29,Female,White,No college degree,RI,16
65+,Male,White,College graduate,RI,24
45-65,Female,White,No college degree,RI,24
30-44,Male,White,No college degree,RI,41
65+,Female,White,College graduate,RI,12
65+,Female,White,No college degree,RI,15
65+,Male,White,No college degree,RI,14
30-44,Male,White,No college degree,RI,22
45-65,Male,White,No college degree,RI,16
45-65,Female,White,No college degree,RI,13
18-29,Male,White,No college degree,RI,16
45-65,Male,White,No college degree,RI,17
45-65,Female,White,No college degree,RI,17
18-29,Male,White,College graduate,RI,18
45-65,Male,White,No college degree,RI,23
65+,Female,White,College graduate,RI,12
30-44,Female,White,No college degree,RI,18
45-65,Female,White,No college degree,RI,21
45-65,Male,White,No college degree,RI,22
18-29,Female,White,College graduate,RI,19
65+,Male,White,College graduate,RI,36
45-65,Female,White,College graduate,RI,15
45-65,Female,White,No college degree,RI,17
45-65,Male,White,No college degree,RI,17
45-65,Female,White,No college degree,RI,10
18-29,Male,White,No college degree,RI,29
18-29,Male,White,No college degree,RI,40
18-29,Male,White,College graduate,RI,40
45-65,Male,Black,No college degree,RI,27
45-65,Female,Black,No college degree,RI,17
45-65,Female,White,No college degree,RI,31
30-44,Female,White,College graduate,RI,47
18-29,Male,White,College graduate,RI,29
45-65,Male,White,College graduate,RI,50
65+,Female,White,College graduate,RI,42
65+,Male,White,College graduate,RI,12
30-44,Female,Hispanic/Latino,College graduate,RI,17
65+,Female,White,No college degree,RI,11
45-65,Male,White,No college degree,RI,17
65+,Female,White,No college degree,RI,13
45-65,Male,White,No college degree,RI,12
30-44,Female,White,No college degree,RI,10
30-44,Female,White,No college degree,RI,24
45-65,Female,Black,College graduate,RI,17
65+,Female,White,No college degree,RI,17
18-29,Male,Black,No college degree,RI,11
30-44,Male,White,No college degree,RI,57
30-44,Female,White,College graduate,RI,52
65+,Female,White,College graduate,RI,32
65+,Male,White,College graduate,RI,29
45-65,Male,White,No college degree,RI,12
18-29,Male,Hispanic/Latino,College graduate,RI,11
30-44,Male,Hispanic/Latino,College graduate,RI,10
30-44,Male,White,No college degree,RI,18
30-44,Female,White,No college degree,RI,19
30-44,Male,White,No college degree,RI,21
30-44,Female,White,No college degree,RI,18
18-29,Female,White,No college degree,RI,22
45-65,Male,White,College graduate,RI,48
45-65,Female,White,College graduate,RI,50
65+,Female,White,College graduate,RI,48
65+,Male,White,College graduate,RI,49
65+,Female,Other,College graduate,RI,31
65+,Female,Other,College graduate,RI,29
45-65,Male,White,No college degree,RI,14
45-65,Female,White,No college degree,RI,14
65+,Female,White,College graduate,RI,9
30-44,Male,White,No college degree,RI,45
18-29,Male,White,No college degree,RI,70
45-65,Male,White,No college degree,RI,17
45-65,Female,White,No college degree,RI,15
45-65,Male,White,No college degree,RI,14
45-65,Female,Other,College graduate,RI,11
18-29,Male,Other,No college degree,RI,14
65+,Male,White,College graduate,RI,10
65+,Female,White,College graduate,RI,11
18-29,Male,Hispanic/Latino,No college degree,RI,21
18-29,Female,White,College graduate,RI,33
18-29,Male,Black,College graduate,RI,29
18-29,Male,Other,No college degree,RI,23
18-29,Female,Other,No college degree,RI,21
18-29,Female,Hispanic/Latino,College graduate,RI,34
65+,Female,White,No college degree,RI,17
65+,Male,White,College graduate,RI,14
65+,Female,White,College graduate,RI,14
45-65,Male,White,College graduate,RI,43
45-65,Female,White,No college degree,RI,41
18-29,Male,White,College graduate,RI,74
45-65,Female,White,No college degree,RI,18
45-65,Male,White,No college degree,RI,20
30-44,Female,White,College graduate,RI,22
65+,Male,White,College graduate,RI,14
30-44,Male,White,No college degree,RI,20
30-44,Female,White,No college degree,RI,19
30-44,Female,Black,No college degree,RI,25
45-65,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,11
30-44,Male,White,College graduate,RI,9
30-44,Female,White,No college degree,RI,10
65+,Female,Black,College graduate,RI,15
18-29,Female,Hispanic/Latino,College graduate,RI,32
18-29,Female,Black,No college degree,RI,38
30-44,Male,White,No college degree,RI,18
30-44,Female,White,No college degree,RI,15
30-44,Female,White,No college degree,RI,17
30-44,Male,White,No college degree,RI,18
18-29,Male,White,College graduate,RI,20
18-29,Female,White,No college degree,RI,13
18-29,Male,White,No college degree,RI,13
30-44,Male,White,No college degree,RI,23
65+,Male,White,No college degree,RI,15
65+,Female,White,No college degree,RI,15
18-29,Female,Hispanic/Latino,College graduate,RI,12
30-44,Male,Black,College graduate,RI,38
30-44,Female,Hispanic/Latino,College graduate,RI,31
65+,Female,White,College graduate,RI,13
65+,Male,White,College graduate,RI,14
65+,Female,White,No college degree,RI,18
65+,Male,White,College graduate,RI,14
65+,Female,White,College graduate,RI,14
30-44,Female,White,No college degree,RI,19
18-29,Male,White,No college degree,RI,18
45-65,Male,White,No college degree,RI,14
45-65,Female,White,No college degree,RI,17
30-44,Female,White,No college degree,RI,15
45-65,Male,White,College graduate,RI,16
30-44,Male,White,No college degree,RI,17
45-65,Female,Other,No college degree,RI,20
45-65,Male,White,College graduate,RI,16
30-44,Female,White,No college degree,RI,16
30-44,Male,White,No college degree,RI,7
30-44,Female,White,No college degree,RI,7
45-65,Male,White,No college degree,RI,16
30-44,Female,White,No college degree,RI,15
45-65,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,12
65+,Female,White,College graduate,RI,25
45-65,Female,White,College graduate,RI,20
45-65,Male,White,No college degree,RI,17
30-44,Female,White,No college degree,RI,24
45-65,Male,White,College graduate,RI,13
45-65,Female,White,College graduate,RI,12
30-44,Female,White,College graduate,RI,22
65+,Female,White,College graduate,RI,10
65+,Male,White,College graduate,RI,13
65+,Female,White,No college degree,RI,11
45-65,Female,White,College graduate,RI,16
65+,Male,White,College graduate,RI,18
18-29,Male,White,No college degree,RI,27
18-29,Female,White,No college degree,RI,19
30-44,Male,White,No college degree,RI,18
30-44,Female,White,No college degree,RI,18
45-65,Male,Black,No college degree,RI,14
45-65,Female,Black,College graduate,RI,16
65+,Male,White,College graduate,RI,10
65+,Female,White,College graduate,RI,9
65+,Male,White,No college degree,RI,12
65+,Female,White,College graduate,RI,13
30-44,Male,Asian,College graduate,RI,30
30-44,Female,Asian,No college degree,RI,33
18-29,Female,Asian,College graduate,RI,33
18-29,Male,Asian,No college degree,RI,32
45-65,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,15
18-29,Female,White,No college degree,RI,8
45-65,Male,White,No college degree,RI,13
45-65,Female,White,No college degree,RI,12
30-44,Female,White,No college degree,RI,12
30-44,Male,White,No college degree,RI,12
65+,Female,White,College graduate,RI,14
45-65,Female,White,No college degree,RI,13
65+,Female,White,No college degree,RI,13
45-65,Female,White,No college degree,RI,6
45-65,Male,White,No college degree,RI,7
45-65,Female,White,College graduate,RI,56
18-29,Male,White,College graduate,RI,54
45-65,Male,White,No college degree,RI,58
45-65,Male,White,College graduate,RI,16
45-65,Female,White,College graduate,RI,17
18-29,Male,White,No college degree,RI,17
30-44,Male,White,No college degree,RI,20
18-29,Female,White,College graduate,RI,20
18-29,Male,White,No college degree,RI,22
45-65,Male,White,No college degree,RI,18
45-65,Female,White,No college degree,RI,18
18-29,Female,White,No college degree,RI,27
30-44,Male,Hispanic/Latino,College graduate,RI,9
30-44,Female,Hispanic/Latino,College graduate,RI,8
30-44,Male,Hispanic/Latino,College graduate,RI,14
45-65,Female,White,No college degree,RI,7
45-65,Male,White,College graduate,RI,6
18-29,Female,White,No college degree,RI,6
18-29,Male,White,College graduate,RI,6
30-44,Male,White,No college degree,RI,13
30-44,Female,White,No college degree,RI,19
30-44,Male,White,College graduate,RI,17
65+,Female,White,College graduate,RI,12
45-65,Female,White,No college degree,RI,18
18-29,Male,Other,No college degree,RI,21
18-29,Female,Black,No college degree,RI,23
45-65,Female,Black,No college degree,RI,27
45-65,Male,White,No college degree,RI,9
45-65,Female,White,No college degree,RI,10
45-65,Male,White,No college degree,RI,31
45-65,Female,White,No college degree,RI,32
18-29,Male,White,No college degree,RI,53
18-29,Female,White,No college degree,RI,49
45-65,Male,White,No college degree,RI,13
45-65,Female,White,College graduate,RI,12
18-29,Female,White,College graduate,RI,28
18-29,Female,White,College graduate,RI,16
65+,Male,White,No college degree,RI,52
65+,Female,White,No college degree,RI,86
30-44,Female,White,No college degree,RI,45
30-44,Male,White,College graduate,RI,44
30-44,Female,Hispanic/Latino,College graduate,RI,18
30-44,Male,Hispanic/Latino,College graduate,RI,24
45-65,Male,White,No college degree,RI,15
45-65,Female,White,No college degree,RI,15
30-44,Male,White,No college degree,RI,12
45-65,Male,White,No college degree,RI,18
45-65,Female,White,No college degree,RI,18
65+,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,12
45-65,Male,White,College graduate,RI,12
45-65,Female,Black,College graduate,RI,27
18-29,Male,White,College graduate,RI,15
18-29,Female,White,No college degree,RI,16
45-65,Male,White,No college degree,RI,21
45-65,Female,White,No college degree,RI,19
65+,Female,White,No college degree,RI,9
65+,Female,White,No college degree,RI,13
30-44,Male,White,No college degree,RI,12
18-29,Female,White,No college degree,RI,13
45-65,Male,White,No college degree,RI,10
45-65,Female,White,College graduate,RI,10
45-65,Male,White,College graduate,RI,21
30-44,Female,White,College graduate,RI,43
30-44,Male,White,College graduate,RI,41
45-65,Female,White,No college degree,RI,17
45-65,Male,White,College graduate,RI,16
18-29,Male,White,College graduate,RI,27
30-44,Female,White,College graduate,RI,40
45-65,Male,White,No college degree,RI,40
45-65,Female,White,College graduate,RI,45
45-65,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,14
45-65,Male,White,No college degree,RI,12
30-44,Male,White,College graduate,RI,19
45-65,Male,White,No college degree,RI,13
45-65,Female,White,No college degree,RI,12
45-65,Female,White,No college degree,RI,19
45-65,Male,White,College graduate,RI,17
18-29,Female,White,No college degree,RI,20
30-44,Male,White,No college degree,RI,14
30-44,Female,White,No college degree,RI,14
45-65,Male,White,No college degree,RI,13
45-65,Female,White,No college degree,RI,13
18-29,Male,White,College graduate,RI,14
45-65,Male,White,No college degree,RI,19
45-65,Female,White,No college degree,RI,19
18-29,Female,White,No college degree,RI,23
45-65,Female,White,No college degree,RI,18
30-44,Female,White,College graduate,RI,26
65+,Female,White,No college degree,RI,16
30-44,Female,White,No college degree,RI,90
30-44,Male,White,No college degree,RI,90
30-44,Female,White,No college degree,RI,38
30-44,Male,White,No college degree,RI,39
30-44,Male,White,No college degree,RI,10
30-44,Female,White,No college degree,RI,11
18-29,Female,White,No college degree,RI,10
45-65,Male,White,No college degree,RI,20
30-44,Male,White,No college degree,RI,11
30-44,Female,White,No college degree,RI,12
30-44,Male,White,No college degree,RI,31
30-44,Female,White,College graduate,RI,30
65+,Male,White,College graduate,RI,8
65+,Female,White,College graduate,RI,9
18-29,Female,White,No college degree,RI,18
45-65,Male,White,No college degree,RI,17
30-44,Female,White,No college degree,RI,18
18-29,Male,White,No college degree,RI,15
18-29,Male,White,No college degree,RI,24
30-44,Male,White,No college degree,RI,17
30-44,Female,White,No college degree,RI,18
45-65,Female,White,No college degree,RI,14
45-65,Male,White,No college degree,RI,15
18-29,Male,White,College graduate,RI,16
45-65,Male,White,No college degree,RI,12
30-44,Female,White,No college degree,RI,12
45-65,Male,White,No college degree,RI,16
45-65,Female,White,No college degree,RI,15
65+,Male,White,College graduate,RI,12
65+,Female,White,No college degree,RI,12
45-65,Male,White,College graduate,RI,14
45-65,Female,White,No college degree,RI,13
65+,Female,White,No college degree,RI,21
65+,Male,White,College graduate,RI,19
30-44,Female,White,No college degree,RI,20
18-29,Male,White,No college degree,RI,4
18-29,Female,White,No college degree,RI,5
30-44,Male,White,College graduate,RI,29
30-44,Female,White,No college degree,RI,29
65+,Male,White,No college degree,RI,11
65+,Female,White,College graduate,RI,13
18-29,Male,White,No college degree,RI,15
18-29,Female,Black,No college degree,RI,16
45-65,Female,White,No college degree,RI,10
30-44,Female,White,No college degree,RI,20
30-44,Female,White,No college degree,RI,16
30-44,Male,White,College graduate,RI,14
45-65,Female,White,No college degree,RI,18
30-44,Female,White,No college degree,RI,19
30-44,Female,White,No college degree,RI,21
18-29,Female,White,No college degree,RI,8
30-44,Male,White,College graduate,RI,7
45-65,Female,White,No college degree,RI,21
45-65,Male,White,No college degree,RI,20
30-44,Female,Black,College graduate,RI,76
45-65,Male,White,No college degree,RI,11
45-65,Female,White,No college degree,RI,11
18-29,Male,White,No college degree,RI,15
18-29,Female,White,No college degree,RI,9
45-65,Male,White,No college degree,RI,18
45-65,Female,White,No college degree,RI,18
45-65,Female,White,No college degree,RI,16
30-44,Male,White,College graduate,RI,11
