age,sex,race,educ,state,weight
45-65,Male,White,No college degree,UT,45
45-65,Male,White,College graduate,UT,39
18-29,Male,White,No college degree,UT,53
30-44,Male,White,No college degree,UT,71
18-29,Male,Hispanic/Latino,No college degree,UT,12
30-44,Female,White,No college degree,UT,15
18-29,Male,White,No college degree,UT,15
18-29,Female,White,No college degree,UT,15
45-65,Male,White,College graduate,UT,16
30-44,Female,White,College graduate,UT,18
45-65,Male,White,College graduate,UT,16
30-44,Female,White,No college degree,UT,17
45-65,Male,Hispanic/Latino,College graduate,UT,37
18-29,Male,Hispanic/Latino,No college degree,UT,38
18-29,Male,Hispanic/Latino,No college degree,UT,38
45-65,Male,White,College graduate,UT,16
45-65,Female,White,College graduate,UT,16
30-44,Male,White,No college degree,UT,11
30-44,Female,White,College graduate,UT,3
18-29,Male,White,College graduate,UT,4
18-29,Male,White,No college degree,UT,24
18-29,Female,White,No college degree,UT,21
30-44,Female,White,No college degree,UT,24
30-44,Male,White,No college degree,UT,24
18-29,Male,White,No college degree,UT,35
18-29,Male,Hispanic/Latino,No college degree,UT,27
30-44,Male,White,No college degree,UT,16
30-44,Female,White,College graduate,UT,16
18-29,Male,White,College graduate,UT,16
30-44,Male,White,No college degree,UT,15
18-29,Female,White,No college degree,UT,12
18-29,Male,White,No college degree,UT,17
65+,Male,White,No college degree,UT,14
65+,Female,White,College graduate,UT,15
45-65,Male,White,No college degree,UT,20
45-65,Female,White,No college degree,UT,22
45-65,Male,White,College graduate,UT,5
45-65,Female,White,College graduate,UT,7
30-44,Male,White,No college degree,UT,13
18-29,Female,White,No college degree,UT,12
45-65,Male,White,No college degree,UT,5
45-65,Female,White,College graduate,UT,4
18-29,Female,White,No college degree,UT,3
18-29,Male,White,No college degree,UT,12
65+,Male,White,No college degree,UT,12
65+,Female,White,No college degree,UT,13
45-65,Female,White,No college degree,UT,34
18-29,Female,White,No college degree,UT,27
18-29,Male,White,No college degree,UT,30
30-44,Male,White,No college degree,UT,14
30-44,Female,White,No college degree,UT,14
45-65,Female,White,No college degree,UT,12
30-44,Male,White,No college degree,UT,10
45-65,Male,White,College graduate,UT,9
45-65,Female,White,College graduate,UT,15
30-44,Male,White,No college degree,UT,17
30-44,Female,White,No college degree,UT,17
65+,Male,White,College graduate,UT,12
65+,Female,White,College graduate,UT,14
45-65,Male,White,No college degree,UT,13
45-65,Female,White,No college degree,UT,13
45-65,Male,Hispanic/Latino,College graduate,UT,14
45-65,Female,White,No college degree,UT,13
30-44,Female,White,College graduate,UT,19
45-65,Male,White,College graduate,UT,5
18-29,Female,White,College graduate,UT,10
18-29,Male,White,College graduate,UT,6
45-65,Female,White,No college degree,UT,10
45-65,Male,White,No college degree,UT,10
18-29,Male,White,No college degree,UT,10
18-29,Male,White,College graduate,UT,9
45-65,Male,White,No college degree,UT,13
45-65,Female,White,No college degree,UT,13
18-29,Female,White,No college degree,UT,16
18-29,Male,White,No college degree,UT,14
65+,Female,White,College graduate,UT,18
30-44,Male,White,No college degree,UT,19
30-44,Female,White,No college degree,UT,18
65+,Female,White,No college degree,UT,9
30-44,Female,White,No college degree,UT,5
30-44,Male,Other,College graduate,UT,22
18-29,Male,White,No college degree,UT,9
18-29,Female,White,No college degree,UT,9
45-65,Male,White,No college degree,UT,28
45-65,Female,White,College graduate,UT,29
65+,Female,White,No college degree,UT,5
45-65,Female,White,No college degree,UT,9
45-65,Male,White,No college degree,UT,8
65+,Female,White,No college degree,UT,3
18-29,Female,Hispanic/Latino,No college degree,UT,16
30-44,Male,Hispanic/Latino,College graduate,UT,15
18-29,Female,Hispanic/Latino,No college degree,UT,17
65+,Male,Hispanic/Latino,No college degree,UT,3
45-65,Female,White,No college degree,UT,3
65+,Female,White,College graduate,UT,51
18-29,Male,White,No college degree,UT,16
30-44,Female,White,No college degree,UT,24
30-44,Male,White,No college degree,UT,27
30-44,Male,Asian,No college degree,UT,12
30-44,Female,Asian,No college degree,UT,12
18-29,Female,Asian,No college degree,UT,21
65+,Male,White,No college degree,UT,15
65+,Female,White,No college degree,UT,18
30-44,Male,Other,College graduate,UT,32
30-44,Female,White,No college degree,UT,12
18-29,Male,White,No college degree,UT,17
18-29,Female,White,No college degree,UT,19
30-44,Female,White,No college degree,UT,58
30-44,Male,White,College graduate,UT,59
65+,Male,White,No college degree,UT,20
65+,Female,White,College graduate,UT,18
45-65,Male,White,No college degree,UT,14
30-44,Female,White,No college degree,UT,14
30-44,Female,White,No college degree,UT,10
30-44,Male,White,No college degree,UT,9
18-29,Female,White,No college degree,UT,13
18-29,Male,Hispanic/Latino,No college degree,UT,12
18-29,Female,White,No college degree,UT,10
45-65,Female,White,College graduate,UT,3
45-65,Male,White,College graduate,UT,4
65+,Male,White,No college degree,UT,17
65+,Female,White,No college degree,UT,16
65+,Female,White,No college degree,UT,14
65+,Male,White,No college degree,UT,27
65+,Female,White,College graduate,UT,27
30-44,Male,White,College graduate,UT,16
30-44,Female,White,No college degree,UT,16
18-29,Male,White,No college degree,UT,17
18-29,Female,White,No college degree,UT,15
18-29,Male,White,No college degree,UT,14
45-65,Male,White,No college degree,UT,14
45-65,Female,White,No college degree,UT,17
18-29,Female,White,College graduate,UT,21
45-65,Female,White,College graduate,UT,13
65+,Male,White,College graduate,UT,12
65+,Female,White,College graduate,UT,49
65+,Male,White,No college degree,UT,14
65+,Female,White,College graduate,UT,14
45-65,Female,White,No college degree,UT,24
65+,Male,White,College graduate,UT,5
30-44,Male,Hispanic/Latino,College graduate,UT,15
18-29,Female,Hispanic/Latino,No college degree,UT,18
30-44,Male,White,College graduate,UT,1
18-29,Female,White,No college degree,UT,5
30-44,Female,White,College graduate,UT,12
30-44,Female,White,College graduate,UT,44
30-44,Male,White,No college degree,UT,51
45-65,Female,White,No college degree,UT,20
45-65,Male,White,No college degree,UT,23
18-29,Male,White,College graduate,UT,29
65+,Female,White,No college degree,UT,12
65+,Male,White,No college degree,UT,12
18-29,Female,White,No college degree,UT,17
45-65,Male,White,No college degree,UT,7
45-65,Female,White,No college degree,UT,7
30-44,Female,White,No college degree,UT,16
45-65,Male,White,No college degree,UT,49
30-44,Female,Hispanic/Latino,No college degree,UT,34
30-44,Male,White,No college degree,UT,38
45-65,Male,White,No college degree,UT,25
30-44,Female,White,No college degree,UT,22
18-29,Female,White,College graduate,UT,27
65+,Male,White,No college degree,UT,19
65+,Female,White,No college degree,UT,22
30-44,Male,White,College graduate,UT,18
18-29,Female,White,College graduate,UT,13
65+,Male,White,No college degree,UT,3
65+,Female,White,No college degree,UT,5
18-29,Female,White,No college degree,UT,28
18-29,Male,White,No college degree,UT,27
65+,Male,White,No college degree,UT,21
45-65,Male,White,No college degree,UT,32
18-29,Male,White,No college degree,UT,6
65+,Female,White,College graduate,UT,13
18-29,Female,White,No college degree,UT,14
18-29,Female,White,No college degree,UT,17
30-44,Male,White,No college degree,UT,11
30-44,Female,White,No college degree,UT,13
18-29,Female,White,No college degree,UT,16
18-29,Female,White,No college degree,UT,15
18-29,Male,Other,College graduate,UT,10
18-29,Female,White,College graduate,UT,16
18-29,Male,White,No college degree,UT,14
30-44,Female,Hispanic/Latino,No college degree,UT,16
30-44,Male,White,No college degree,UT,21
65+,Male,White,College graduate,UT,32
30-44,Female,White,College graduate,UT,19
18-29,Female,Asian,No college degree,UT,71
18-29,Female,White,College graduate,UT,15
18-29,Male,White,College graduate,UT,26
18-29,Male,White,No college degree,UT,26
18-29,Female,White,No college degree,UT,21
65+,Male,White,No college degree,UT,16
45-65,Female,White,College graduate,UT,14
45-65,Male,White,No college degree,UT,16
45-65,Male,White,College graduate,UT,21
65+,Male,White,No college degree,UT,11
65+,Female,White,No college degree,UT,14
30-44,Female,White,College graduate,UT,18
18-29,Male,White,College graduate,UT,13
65+,Female,White,No college degree,UT,18
30-44,Female,White,No college degree,UT,5
30-44,Male,White,No college degree,UT,19
30-44,Female,White,No college degree,UT,19
30-44,Male,White,No college degree,UT,9
30-44,Female,White,No college degree,UT,11
18-29,Male,White,No college degree,UT,13
45-65,Male,White,College graduate,UT,5
65+,Female,White,No college degree,UT,5
18-29,Male,White,College graduate,UT,40
18-29,Female,White,College graduate,UT,51
45-65,Male,White,No college degree,UT,20
65+,Female,White,College graduate,UT,20
30-44,Male,White,No college degree,UT,32
18-29,Male,White,No college degree,UT,138
18-29,Female,White,College graduate,UT,138
30-44,Male,White,No college degree,UT,37
30-44,Female,White,No college degree,UT,33
18-29,Male,White,No college degree,UT,38
45-65,Male,White,No college degree,UT,25
45-65,Female,White,No college degree,UT,24
30-44,Male,White,No college degree,UT,13
30-44,Female,White,No college degree,UT,11
18-29,Male,White,College graduate,UT,15
65+,Female,White,College graduate,UT,22
45-65,Male,White,No college degree,UT,13
45-65,Female,White,College graduate,UT,14
18-29,Male,White,College graduate,UT,15
65+,Female,Hispanic/Latino,No college degree,UT,5
45-65,Male,White,College graduate,UT,11
45-65,Female,White,No college degree,UT,13
18-29,Male,White,College graduate,UT,13
65+,Female,White,College graduate,UT,17
45-65,Male,White,No college degree,UT,12
45-65,Female,White,No college degree,UT,11
45-65,Male,White,No college degree,UT,21
45-65,Female,White,College graduate,UT,21
30-44,Male,White,No college degree,UT,17
30-44,Female,White,No college degree,UT,17
45-65,Male,White,No college degree,UT,26
30-44,Male,White,No college degree,UT,16
30-44,Female,White,No college degree,UT,20
45-65,Male,White,No college degree,UT,23
45-65,Female,White,No college degree,UT,20
65+,Male,White,College graduate,UT,22
45-65,Female,White,College graduate,UT,23
30-44,Female,White,College graduate,UT,31
18-29,Male,White,No college degree,UT,23
30-44,Male,White,College graduate,UT,33
65+,Female,White,College graduate,UT,26
30-44,Male,White,No college degree,UT,5
30-44,Female,White,No college degree,UT,5
65+,Female,White,No college degree,UT,16
45-65,Female,White,No college degree,UT,8
45-65,Male,White,No college degree,UT,8
30-44,Male,Hispanic/Latino,No college degree,UT,12
30-44,Female,Hispanic/Latino,No college degree,UT,11
65+,Female,Hispanic/Latino,College graduate,UT,15
65+,Male,White,No college degree,UT,19
65+,Female,White,College graduate,UT,22
65+,Female,White,College graduate,UT,15
30-44,Male,White,College graduate,UT,12
30-44,Female,White,College graduate,UT,12
18-29,Female,White,College graduate,UT,13
45-65,Female,White,College graduate,UT,11
45-65,Male,White,College graduate,UT,5
30-44,Male,White,College graduate,UT,9
30-44,Female,White,College graduate,UT,12
45-65,Female,White,No college degree,UT,14
45-65,Male,White,No college degree,UT,13
65+,Male,White,No college degree,UT,20
30-44,Male,White,No college degree,UT,15
45-65,Male,White,No college degree,UT,3
45-65,Female,White,No college degree,UT,5
65+,Female,White,College graduate,UT,16
65+,Male,White,College graduate,UT,15
65+,Male,White,No college degree,UT,21
45-65,Female,White,No college degree,UT,21
30-44,Male,White,No college degree,UT,18
30-44,Female,White,No college degree,UT,18
18-29,Male,White,No college degree,UT,7
18-29,Female,White,No college degree,UT,6
45-65,Male,White,No college degree,UT,9
45-65,Female,White,No college degree,UT,9
18-29,Male,White,No college degree,UT,10
18-29,Female,White,No college degree,UT,20
18-29,Female,Hispanic/Latino,No college degree,UT,8
18-29,Male,White,No college degree,UT,30
45-65,Male,White,College graduate,UT,18
45-65,Male,White,No college degree,UT,17
45-65,Female,White,No college degree,UT,17
45-65,Male,White,No college degree,UT,6
45-65,Female,White,No college degree,UT,7
18-29,Male,White,No college degree,UT,9
45-65,Female,White,College graduate,UT,15
45-65,Male,White,No college degree,UT,15
45-65,Female,White,No college degree,UT,18
65+,Male,Asian,No college degree,UT,25
30-44,Female,Black,No college degree,UT,73
18-29,Male,Black,No college degree,UT,30
18-29,Female,Black,College graduate,UT,88
45-65,Female,White,No college degree,UT,7
18-29,Female,White,College graduate,UT,12
30-44,Female,White,No college degree,UT,10
30-44,Male,White,No college degree,UT,11
65+,Male,White,College graduate,UT,16
65+,Female,White,No college degree,UT,15
18-29,Female,White,No college degree,UT,82
30-44,Male,White,No college degree,UT,78
45-65,Female,White,No college degree,UT,18
30-44,Male,White,No college degree,UT,17
30-44,Female,White,No college degree,UT,7
30-44,Male,White,No college degree,UT,5
18-29,Male,White,College graduate,UT,9
18-29,Male,White,College graduate,UT,5
18-29,Female,White,College graduate,UT,3
30-44,Male,Hispanic/Latino,College graduate,UT,56
45-65,Female,Hispanic/Latino,College graduate,UT,48
18-29,Male,Hispanic/Latino,College graduate,UT,54
30-44,Male,Hispanic/Latino,College graduate,UT,24
30-44,Female,Hispanic/Latino,College graduate,UT,24
45-65,Male,White,College graduate,UT,9
45-65,Female,White,College graduate,UT,12
18-29,Male,White,No college degree,UT,1
30-44,Male,White,College graduate,UT,5
30-44,Female,White,College graduate,UT,5
18-29,Male,White,College graduate,UT,6
45-65,Male,White,College graduate,UT,17
45-65,Female,White,No college degree,UT,18
30-44,Female,White,College graduate,UT,32
45-65,Female,White,College graduate,UT,31
18-29,Male,Asian,No college degree,UT,33
30-44,Male,White,No college degree,UT,28
30-44,Female,White,No college degree,UT,28
45-65,Male,White,No college degree,UT,10
45-65,Female,White,College graduate,UT,10
30-44,Male,White,College graduate,UT,54
30-44,Female,Hispanic/Latino,College graduate,UT,10
30-44,Female,White,College graduate,UT,14
65+,Female,White,No college degree,UT,26
30-44,Male,White,No college degree,UT,16
30-44,Female,White,No college degree,UT,15
18-29,Male,Hispanic/Latino,College graduate,UT,19
18-29,Female,White,College graduate,UT,21
65+,Male,White,No college degree,UT,5
65+,Female,White,College graduate,UT,5
30-44,Female,White,College graduate,UT,5
30-44,Female,White,College graduate,UT,11
18-29,Male,White,College graduate,UT,16
45-65,Male,Other,College graduate,UT,12
18-29,Male,White,No college degree,UT,14
18-29,Female,White,No college degree,UT,16
30-44,Male,White,No college degree,UT,13
45-65,Male,White,No college degree,UT,21
45-65,Female,White,No college degree,UT,21
18-29,Male,White,No college degree,UT,25
18-29,Female,White,College graduate,UT,58
30-44,Female,White,No college degree,UT,16
30-44,Male,Hispanic/Latino,No college degree,UT,19
18-29,Male,Hispanic/Latino,No college degree,UT,23
65+,Male,White,College graduate,UT,5
45-65,Female,White,College graduate,UT,5
65+,Male,White,No college degree,UT,11
18-29,Female,White,College graduate,UT,29
30-44,Male,White,College graduate,UT,29
65+,Female,Black,No college degree,UT,21
45-65,Female,White,No college degree,UT,23
65+,Male,White,No college degree,UT,24
65+,Male,White,No college degree,UT,18
65+,Female,White,No college degree,UT,18
65+,Female,White,No college degree,UT,16
30-44,Female,White,College graduate,UT,11
30-44,Male,White,College graduate,UT,11
45-65,Male,White,No college degree,UT,7
45-65,Female,White,No college degree,UT,10
45-65,Female,White,No college degree,UT,19
18-29,Male,White,No college degree,UT,27
30-44,Female,Other,No college degree,UT,27
30-44,Male,Other,No college degree,UT,27
18-29,Female,Other,No college degree,UT,31
45-65,Female,White,No college degree,UT,18
30-44,Male,White,No college degree,UT,24
30-44,Male,Hispanic/Latino,No college degree,UT,17
18-29,Male,Hispanic/Latino,College graduate,UT,20
45-65,Female,White,No college degree,UT,22
45-65,Female,White,College graduate,UT,22
65+,Male,White,No college degree,UT,7
65+,Female,White,No college degree,UT,5
45-65,Male,White,No college degree,UT,19
45-65,Female,White,No college degree,UT,20
18-29,Male,White,College graduate,UT,23
45-65,Male,White,No college degree,UT,6
45-65,Female,White,No college degree,UT,5
18-29,Male,Hispanic/Latino,College graduate,UT,45
18-29,Female,Hispanic/Latino,No college degree,UT,69
45-65,Male,White,No college degree,UT,12
45-65,Female,White,No college degree,UT,11
45-65,Male,White,College graduate,UT,15
45-65,Female,White,No college degree,UT,14
18-29,Male,White,College graduate,UT,17
18-29,Female,White,No college degree,UT,27
18-29,Male,White,No college degree,UT,13
30-44,Male,White,No college degree,UT,74
45-65,Male,White,No college degree,UT,16
45-65,Female,White,No college degree,UT,18
18-29,Male,White,No college degree,UT,21
65+,Female,White,No college degree,UT,79
45-65,Female,White,No college degree,UT,5
30-44,Male,White,No college degree,UT,7
30-44,Male,White,No college degree,UT,16
30-44,Female,White,No college degree,UT,15
18-29,Female,White,No college degree,UT,19
30-44,Male,White,No college degree,UT,11
30-44,Male,White,No college degree,UT,30
30-44,Female,White,No college degree,UT,21
30-44,Female,White,No college degree,UT,54
30-44,Male,White,No college degree,UT,86
30-44,Male,White,College graduate,UT,23
45-65,Male,White,No college degree,UT,16
45-65,Female,White,No college degree,UT,15
45-65,Male,White,College graduate,UT,18
45-65,Female,White,College graduate,UT,18
65+,Male,White,No college degree,UT,19
45-65,Male,White,No college degree,UT,16
45-65,Female,White,No college degree,UT,17
18-29,Male,White,College graduate,UT,24
30-44,Male,White,No college degree,UT,22
30-44,Female,White,No college degree,UT,25
30-44,Male,White,No college degree,UT,14
30-44,Female,White,No college degree,UT,14
30-44,Male,White,No college degree,UT,40
30-44,Female,White,No college degree,UT,42
18-29,Female,White,No college degree,UT,41
45-65,Male,White,No college degree,UT,3
45-65,Female,White,No college degree,UT,3
45-65,Male,White,No college degree,UT,14
65+,Male,White,No college degree,UT,12
18-29,Male,White,No college degree,UT,17
18-29,Female,White,No college degree,UT,19
65+,Male,White,No college degree,UT,26
45-65,Female,White,College graduate,UT,29
18-29,Female,White,No college degree,UT,9
65+,Male,White,No college degree,UT,17
65+,Female,White,No college degree,UT,18
45-65,Female,White,No college degree,UT,5
30-44,Male,White,No college degree,UT,18
30-44,Female,White,College graduate,UT,16
30-44,Male,White,No college degree,UT,17
30-44,Female,Hispanic/Latino,No college degree,UT,14
65+,Male,White,College graduate,UT,14
30-44,Female,White,No college degree,UT,5
30-44,Male,White,No college degree,UT,6
30-44,Male,White,College graduate,UT,11
30-44,Female,White,College graduate,UT,10
65+,Female,White,No college degree,UT,13
65+,Male,White,College graduate,UT,15
18-29,Female,White,No college degree,UT,38
30-44,Male,White,No college degree,UT,15
30-44,Female,White,No college degree,UT,15
65+,Male,White,No college degree,UT,13
65+,Female,White,College graduate,UT,14
30-44,Male,White,College graduate,UT,22
30-44,Male,White,College graduate,UT,22
30-44,Female,White,No college degree,UT,19
18-29,Male,White,No college degree,UT,20
18-29,Female,Hispanic/Latino,No college degree,UT,17
45-65,Male,White,College graduate,UT,18
45-65,Female,White,No college degree,UT,27
65+,Female,White,No college degree,UT,20
65+,Male,White,College graduate,UT,22
18-29,Male,White,No college degree,UT,10
18-29,Female,White,No college degree,UT,9
65+,Male,White,No college degree,UT,18
65+,Female,White,No college degree,UT,18
45-65,Female,White,No college degree,UT,3
45-65,Male,White,No college degree,UT,4
45-65,Male,White,College graduate,UT,14
45-65,Female,White,College graduate,UT,11
30-44,Female,White,No college degree,UT,18
45-65,Female,White,No college degree,UT,58
18-29,Female,Other,College graduate,UT,63
18-29,Female,Other,No college degree,UT,64
18-29,Male,White,No college degree,UT,16
18-29,Female,White,College graduate,UT,22
18-29,Male,White,College graduate,UT,27
30-44,Male,White,No college degree,UT,14
30-44,Female,White,No college degree,UT,18
18-29,Female,White,College graduate,UT,13
18-29,Female,White,College graduate,UT,16
65+,Male,White,College graduate,UT,15
30-44,Male,White,No college degree,UT,20
30-44,Female,White,No college degree,UT,17
30-44,Male,White,No college degree,UT,20
30-44,Female,White,No college degree,UT,17
30-44,Male,White,No college degree,UT,7
30-44,Female,White,No college degree,UT,7
45-65,Male,White,No college degree,UT,17
45-65,Female,White,No college degree,UT,20
45-65,Male,White,No college degree,UT,12
30-44,Female,White,No college degree,UT,11
30-44,Female,Hispanic/Latino,College graduate,UT,12
45-65,Male,Hispanic/Latino,No college degree,UT,20
45-65,Male,White,No college degree,UT,18
45-65,Female,White,College graduate,UT,17
18-29,Male,White,No college degree,UT,38
18-29,Female,Hispanic/Latino,College graduate,UT,38
45-65,Male,White,No college degree,UT,17
45-65,Female,White,College graduate,UT,15
65+,Male,Asian,No college degree,UT,14
45-65,Female,Asian,No college degree,UT,15
18-29,Female,White,No college degree,UT,16
18-29,Male,White,No college degree,UT,10
18-29,Male,White,No college degree,UT,14
30-44,Male,Hispanic/Latino,College graduate,UT,19
30-44,Female,Hispanic/Latino,College graduate,UT,16
18-29,Male,Hispanic/Latino,No college degree,UT,20
18-29,Female,White,No college degree,UT,16
30-44,Male,White,No college degree,UT,15
18-29,Male,White,No college degree,UT,15
18-29,Female,White,No college degree,UT,15
30-44,Female,White,No college degree,UT,25
45-65,Male,White,No college degree,UT,13
45-65,Female,White,College graduate,UT,12
45-65,Female,White,No college degree,UT,14
18-29,Male,Other,College graduate,UT,12
65+,Female,White,No college degree,UT,19
65+,Female,White,College graduate,UT,19
45-65,Male,White,No college degree,UT,37
45-65,Female,White,No college degree,UT,38
18-29,Female,White,No college degree,UT,40
18-29,Female,White,No college degree,UT,55
18-29,Female,White,No college degree,UT,46
18-29,Female,White,No college degree,UT,45
65+,Male,White,No college degree,UT,13
45-65,Female,White,No college degree,UT,11
18-29,Male,White,College graduate,UT,15
45-65,Male,White,No college degree,UT,13
45-65,Female,White,No college degree,UT,12
45-65,Male,White,No college degree,UT,19
45-65,Female,White,No college degree,UT,16
18-29,Female,White,No college degree,UT,19
18-29,Female,White,College graduate,UT,18
18-29,Male,White,College graduate,UT,58
30-44,Male,White,No college degree,UT,21
18-29,Female,White,No college degree,UT,21
45-65,Male,White,College graduate,UT,4
30-44,Male,White,No college degree,UT,8
30-44,Female,White,No college degree,UT,10
18-29,Female,White,No college degree,UT,6
30-44,Male,White,No college degree,UT,9
30-44,Female,White,No college degree,UT,8
45-65,Female,White,No college degree,UT,14
30-44,Male,White,No college degree,UT,19
30-44,Female,White,No college degree,UT,20
18-29,Male,White,No college degree,UT,13
18-29,Female,White,No college degree,UT,28
65+,Female,White,College graduate,UT,19
45-65,Female,White,College graduate,UT,15
65+,Male,White,College graduate,UT,13
65+,Male,White,No college degree,UT,14
45-65,Female,Black,College graduate,UT,29
18-29,Male,Black,College graduate,UT,30
45-65,Male,White,No college degree,UT,10
45-65,Female,White,No college degree,UT,10
18-29,Male,White,No college degree,UT,11
45-65,Male,White,No college degree,UT,3
45-65,Female,White,No college degree,UT,5
45-65,Male,White,No college degree,UT,23
45-65,Female,White,No college degree,UT,20
30-44,Male,White,No college degree,UT,5
30-44,Female,White,No college degree,UT,5
45-65,Female,White,College graduate,UT,24
45-65,Female,Other,No college degree,UT,26
45-65,Female,White,No college degree,UT,17
45-65,Male,White,No college degree,UT,17
30-44,Male,White,No college degree,UT,31
30-44,Male,White,No college degree,UT,35
30-44,Female,White,No college degree,UT,35
30-44,Female,White,No college degree,UT,45
65+,Male,White,College graduate,UT,23
30-44,Female,White,College graduate,UT,13
18-29,Female,White,College graduate,UT,16
18-29,Male,White,No college degree,UT,32
65+,Male,White,College graduate,UT,42
65+,Female,White,College graduate,UT,44
45-65,Female,White,No college degree,UT,8
18-29,Male,White,No college degree,UT,13
45-65,Male,White,No college degree,UT,3
45-65,Female,White,No college degree,UT,2
30-44,Female,Hispanic/Latino,No college degree,UT,4
30-44,Female,Asian,No college degree,UT,4
45-65,Male,White,No college degree,UT,14
45-65,Female,White,College graduate,UT,14
45-65,Male,White,No college degree,UT,18
45-65,Female,White,No college degree,UT,18
18-29,Male,White,No college degree,UT,22
18-29,Female,White,No college degree,UT,24
18-29,Male,Black,College graduate,UT,11
18-29,Male,Black,No college degree,UT,14
30-44,Female,Hispanic/Latino,College graduate,UT,86
65+,Male,White,No college degree,UT,14
65+,Female,White,No college degree,UT,11
30-44,Male,White,No college degree,UT,26
30-44,Female,White,No college degree,UT,25
18-29,Male,Hispanic/Latino,No college degree,UT,15
18-29,Female,Hispanic/Latino,No college degree,UT,22
65+,Female,White,No college degree,UT,17
30-44,Male,White,No college degree,UT,21
18-29,Female,White,No college degree,UT,18
65+,Male,White,College graduate,UT,16
65+,Female,White,College graduate,UT,16
18-29,Male,White,No college degree,UT,17
18-29,Female,White,No college degree,UT,19
30-44,Female,White,No college degree,UT,8
45-65,Male,White,No college degree,UT,16
30-44,Female,White,College graduate,UT,12
30-44,Male,White,No college degree,UT,26
18-29,Male,White,No college degree,UT,23
65+,Female,White,No college degree,UT,14
18-29,Female,White,College graduate,UT,14
18-29,Male,White,College graduate,UT,18
30-44,Male,White,No college degree,UT,16
30-44,Female,White,No college degree,UT,18
65+,Female,White,No college degree,UT,17
65+,Female,White,College graduate,UT,14
30-44,Male,White,No college degree,UT,12
18-29,Female,White,College graduate,UT,15
18-29,Female,White,No college degree,UT,13
18-29,Male,White,No college degree,UT,35
18-29,Female,White,No college degree,UT,28
18-29,Male,White,College graduate,UT,21
18-29,Male,White,College graduate,UT,34
18-29,Male,White,College graduate,UT,34
18-29,Male,White,No college degree,UT,17
45-65,Male,White,No college degree,UT,20
30-44,Female,White,No college degree,UT,21
30-44,Female,White,No college degree,UT,19
45-65,Male,White,No college degree,UT,18
45-65,Female,White,No college degree,UT,19
65+,Male,White,College graduate,UT,20
65+,Female,White,College graduate,UT,21
65+,Female,White,College graduate,UT,21
45-65,Female,White,No college degree,UT,32
65+,Female,White,No college degree,UT,24
45-65,Male,White,No college degree,UT,21
30-44,Female,White,No college degree,UT,19
30-44,Male,White,No college degree,UT,17
18-29,Male,White,No college degree,UT,25
30-44,Male,White,No college degree,UT,19
45-65,Female,Hispanic/Latino,College graduate,UT,10
18-29,Male,Hispanic/Latino,College graduate,UT,13
18-29,Female,Hispanic/Latino,College graduate,UT,14
30-44,Male,White,College graduate,UT,19
30-44,Female,White,College graduate,UT,17
65+,Male,White,No college degree,UT,16
65+,Female,White,No college degree,UT,16
18-29,Male,White,No college degree,UT,17
45-65,Male,White,College graduate,UT,9
