age,sex,race,educ,state,weight
65+,Male,White,College graduate,DE,2
65+,Female,White,No college degree,DE,2
65+,Female,White,College graduate,DE,22
45-65,Female,White,No college degree,DE,12
45-65,Male,White,No college degree,DE,14
65+,Female,White,No college degree,DE,13
18-29,Male,Asian,College graduate,DE,20
45-65,Male,White,No college degree,DE,12
45-65,Female,White,No college degree,DE,13
65+,Female,White,No college degree,DE,7
45-65,Male,White,College graduate,DE,10
30-44,Male,Black,No college degree,DE,19
45-65,Female,White,No college degree,DE,9
45-65,Male,White,No college degree,DE,9
30-44,Female,Black,No college degree,DE,20
18-29,Male,Black,No college degree,DE,20
65+,Female,White,No college degree,DE,14
30-44,Male,White,College graduate,DE,24
30-44,Male,Black,No college degree,DE,26
65+,Female,White,No college degree,DE,15
30-44,Female,Hispanic/Latino,No college degree,DE,12
18-29,Male,Hispanic/Latino,No college degree,DE,14
45-65,Male,White,No college degree,DE,7
18-29,Female,White,No college degree,DE,12
65+,Female,Other,College graduate,DE,8
45-65,Female,White,No college degree,DE,5
65+,Female,White,No college degree,DE,12
65+,Male,White,College graduate,DE,12
45-65,Female,White,No college degree,DE,12
45-65,Male,White,No college degree,DE,14
65+,Female,White,No college degree,DE,15
65+,Male,White,No college degree,DE,12
30-44,Female,White,College graduate,DE,13
65+,Female,White,No college degree,DE,3
65+,Female,Black,No college degree,DE,7
45-65,Female,White,No college degree,DE,18
45-65,Male,White,No college degree,DE,22
18-29,Male,White,No college degree,DE,10
18-29,Female,White,No college degree,DE,15
18-29,Female,White,No college degree,DE,8
65+,Male,White,No college degree,DE,3
65+,Female,White,No college degree,DE,3
45-65,Female,White,College graduate,DE,40
18-29,Male,White,College graduate,DE,51
65+,Female,White,No college degree,DE,39
65+,Male,White,No college degree,DE,35
30-44,Female,White,No college degree,DE,53
45-65,Female,White,College graduate,DE,13
45-65,Male,White,No college degree,DE,17
65+,Female,White,College graduate,DE,17
65+,Male,White,College graduate,DE,14
65+,Female,White,No college degree,DE,12
45-65,Female,White,College graduate,DE,14
45-65,Male,White,College graduate,DE,17
45-65,Male,White,No college degree,DE,14
30-44,Male,White,College graduate,DE,7
18-29,Female,White,College graduate,DE,6
65+,Female,White,No college degree,DE,5
65+,Female,White,No college degree,DE,5
65+,Male,White,No college degree,DE,5
65+,Male,White,No college degree,DE,10
65+,Female,White,No college degree,DE,10
45-65,Female,White,College graduate,DE,27
65+,Male,White,College graduate,DE,11
45-65,Female,White,College graduate,DE,13
65+,Male,White,No college degree,DE,11
45-65,Female,White,No college degree,DE,11
45-65,Female,Black,No college degree,DE,37
30-44,Female,Black,No college degree,DE,48
45-65,Female,White,No college degree,DE,15
45-65,Male,White,College graduate,DE,23
45-65,Male,White,College graduate,DE,30
30-44,Female,White,College graduate,DE,36
30-44,Male,Black,No college degree,DE,17
45-65,Male,White,No college degree,DE,8
30-44,Female,White,College graduate,DE,9
18-29,Female,White,No college degree,DE,10
18-29,Male,White,No college degree,DE,11
30-44,Female,White,No college degree,DE,18
65+,Female,Hispanic/Latino,College graduate,DE,17
30-44,Female,White,College graduate,DE,1
18-29,Female,Black,No college degree,DE,5
45-65,Female,Hispanic/Latino,No college degree,DE,24
45-65,Male,White,No college degree,DE,22
18-29,Female,White,No college degree,DE,24
18-29,Female,White,No college degree,DE,19
30-44,Male,White,College graduate,DE,16
30-44,Male,Black,No college degree,DE,9
30-44,Female,White,No college degree,DE,8
45-65,Female,White,College graduate,DE,14
30-44,Female,White,No college degree,DE,12
65+,Female,White,No college degree,DE,47
18-29,Male,White,No college degree,DE,38
18-29,Female,White,No college degree,DE,30
45-65,Male,White,College graduate,DE,2
45-65,Female,White,College graduate,DE,2
18-29,Male,White,College graduate,DE,7
30-44,Female,Other,College graduate,DE,5
45-65,Female,White,No college degree,DE,6
18-29,Female,White,No college degree,DE,5
65+,Female,Black,No college degree,DE,9
18-29,Female,Black,College graduate,DE,29
30-44,Male,Black,No college degree,DE,20
30-44,Female,Black,No college degree,DE,10
18-29,Female,Black,No college degree,DE,12
45-65,Female,White,No college degree,DE,12
18-29,Female,White,College graduate,DE,13
18-29,Male,White,No college degree,DE,13
18-29,Female,White,No college degree,DE,13
30-44,Female,White,College graduate,DE,11
30-44,Male,White,College graduate,DE,14
65+,Female,White,College graduate,DE,11
45-65,Female,White,No college degree,DE,12
45-65,Male,White,No college degree,DE,13
45-65,Male,White,No college degree,DE,25
18-29,Male,White,No college degree,DE,26
65+,Female,White,College graduate,DE,17
30-44,Female,White,No college degree,DE,25
18-29,Female,White,No college degree,DE,23
65+,Male,White,No college degree,DE,16
65+,Female,White,No college degree,DE,18
65+,Female,White,No college degree,DE,3
45-65,Female,White,No college degree,DE,13
45-65,Male,White,No college degree,DE,14
18-29,Male,Other,No college degree,DE,24
65+,Male,White,College graduate,DE,5
45-65,Male,White,No college degree,DE,11
45-65,Female,White,No college degree,DE,10
65+,Male,White,College graduate,DE,10
65+,Female,White,College graduate,DE,10
65+,Female,White,No college degree,DE,17
45-65,Female,White,No college degree,DE,29
65+,Female,Hispanic/Latino,No college degree,DE,37
30-44,Female,White,No college degree,DE,13
65+,Female,White,College graduate,DE,11
65+,Male,White,No college degree,DE,19
45-65,Female,White,No college degree,DE,29
45-65,Female,White,No college degree,DE,3
45-65,Male,White,College graduate,DE,4
30-44,Female,Hispanic/Latino,No college degree,DE,29
65+,Male,Hispanic/Latino,College graduate,DE,56
18-29,Male,White,No college degree,DE,11
45-65,Female,Black,No college degree,DE,48
45-65,Male,Black,No college degree,DE,43
45-65,Male,White,No college degree,DE,20
45-65,Female,White,No college degree,DE,21
30-44,Female,White,No college degree,DE,7
18-29,Male,White,No college degree,DE,7
18-29,Female,White,No college degree,DE,6
45-65,Male,White,No college degree,DE,7
18-29,Female,White,No college degree,DE,7
45-65,Female,White,No college degree,DE,22
45-65,Male,White,No college degree,DE,23
45-65,Female,White,No college degree,DE,20
45-65,Male,White,No college degree,DE,26
18-29,Female,White,No college degree,DE,19
45-65,Female,Black,College graduate,DE,8
45-65,Male,Black,No college degree,DE,6
45-65,Female,Black,No college degree,DE,8
30-44,Male,White,No college degree,DE,8
30-44,Female,Hispanic/Latino,No college degree,DE,10
30-44,Male,White,College graduate,DE,22
30-44,Female,White,No college degree,DE,25
45-65,Female,White,No college degree,DE,20
18-29,Female,White,No college degree,DE,37
45-65,Female,White,No college degree,DE,29
65+,Male,Black,No college degree,DE,31
65+,Female,Black,No college degree,DE,27
45-65,Female,White,No college degree,DE,8
45-65,Male,Hispanic/Latino,College graduate,DE,29
45-65,Female,Hispanic/Latino,No college degree,DE,28
18-29,Female,Hispanic/Latino,No college degree,DE,21
65+,Female,White,No college degree,DE,15
45-65,Male,Black,No college degree,DE,10
65+,Female,Black,No college degree,DE,14
30-44,Male,White,No college degree,DE,42
30-44,Male,White,No college degree,DE,75
30-44,Female,White,No college degree,DE,2
30-44,Male,Other,No college degree,DE,4
65+,Male,Other,No college degree,DE,36
45-65,Female,White,No college degree,DE,73
45-65,Male,White,College graduate,DE,7
45-65,Female,White,No college degree,DE,7
45-65,Male,White,No college degree,DE,12
45-65,Female,White,No college degree,DE,11
30-44,Male,White,No college degree,DE,9
30-44,Female,Hispanic/Latino,No college degree,DE,9
65+,Male,Hispanic/Latino,College graduate,DE,11
65+,Female,Hispanic/Latino,College graduate,DE,11
45-65,Male,Asian,College graduate,DE,11
30-44,Female,Asian,No college degree,DE,7
30-44,Male,Asian,College graduate,DE,29
30-44,Female,Asian,College graduate,DE,19
45-65,Male,Asian,College graduate,DE,27
18-29,Female,Asian,No college degree,DE,29
30-44,Female,White,No college degree,DE,19
30-44,Female,White,No college degree,DE,17
45-65,Female,White,College graduate,DE,9
18-29,Female,White,No college degree,DE,7
45-65,Female,White,No college degree,DE,12
30-44,Male,White,College graduate,DE,27
30-44,Female,White,College graduate,DE,21
18-29,Male,White,No college degree,DE,31
30-44,Male,White,No college degree,DE,46
18-29,Male,White,No college degree,DE,54
18-29,Female,White,No college degree,DE,33
30-44,Female,White,College graduate,DE,5
30-44,Male,White,College graduate,DE,7
65+,Female,White,No college degree,DE,15
45-65,Male,White,College graduate,DE,5
45-65,Female,White,College graduate,DE,4
18-29,Female,White,College graduate,DE,4
45-65,Female,White,No college degree,DE,18
45-65,Male,White,College graduate,DE,18
18-29,Female,White,No college degree,DE,14
45-65,Male,White,No college degree,DE,16
45-65,Female,White,No college degree,DE,17
65+,Female,White,No college degree,DE,23
65+,Male,Other,No college degree,DE,3
65+,Female,Other,No college degree,DE,2
18-29,Male,Other,No college degree,DE,2
30-44,Female,White,No college degree,DE,10
30-44,Male,White,College graduate,DE,13
18-29,Female,Black,No college degree,DE,8
45-65,Female,Black,College graduate,DE,10
65+,Male,White,No college degree,DE,6
65+,Female,White,No college degree,DE,7
45-65,Male,White,No college degree,DE,2
45-65,Female,White,College graduate,DE,3
30-44,Male,White,No college degree,DE,14
45-65,Male,White,No college degree,DE,19
45-65,Female,White,No college degree,DE,20
65+,Female,White,No college degree,DE,15
18-29,Male,White,No college degree,DE,10
30-44,Female,White,No college degree,DE,14
30-44,Male,White,No college degree,DE,15
18-29,Male,Black,College graduate,DE,49
18-29,Female,Black,College graduate,DE,36
45-65,Male,White,College graduate,DE,4
45-65,Female,White,College graduate,DE,4
65+,Female,White,College graduate,DE,2
30-44,Female,Asian,College graduate,DE,18
30-44,Male,White,No college degree,DE,20
18-29,Female,Other,No college degree,DE,47
65+,Female,Other,College graduate,DE,13
45-65,Male,Other,No college degree,DE,15
65+,Male,Black,No college degree,DE,17
45-65,Female,Black,No college degree,DE,16
30-44,Male,Black,No college degree,DE,26
30-44,Female,Black,No college degree,DE,26
45-65,Female,Black,No college degree,DE,26
30-44,Male,Black,No college degree,DE,30
30-44,Male,White,College graduate,DE,21
18-29,Male,White,No college degree,DE,21
30-44,Female,White,College graduate,DE,6
45-65,Male,White,No college degree,DE,7
65+,Male,White,College graduate,DE,7
45-65,Male,Black,College graduate,DE,20
45-65,Male,White,College graduate,DE,36
45-65,Female,White,College graduate,DE,31
18-29,Male,White,No college degree,DE,45
65+,Female,White,College graduate,DE,28
45-65,Male,White,No college degree,DE,12
45-65,Female,White,No college degree,DE,13
65+,Female,White,No college degree,DE,17
45-65,Female,Black,No college degree,DE,35
45-65,Female,Black,No college degree,DE,16
45-65,Female,Black,No college degree,DE,16
45-65,Female,Other,College graduate,DE,7
65+,Female,Other,No college degree,DE,4
45-65,Male,White,College graduate,DE,23
30-44,Male,White,No college degree,DE,25
18-29,Female,White,No college degree,DE,32
45-65,Female,White,No college degree,DE,17
45-65,Male,White,College graduate,DE,16
45-65,Male,White,No college degree,DE,16
45-65,Female,White,College graduate,DE,18
30-44,Male,White,College graduate,DE,32
45-65,Female,White,College graduate,DE,25
45-65,Female,Black,No college degree,DE,19
18-29,Male,Black,No college degree,DE,37
45-65,Female,White,No college degree,DE,27
45-65,Male,White,No college degree,DE,8
45-65,Female,White,No college degree,DE,9
18-29,Male,White,No college degree,DE,10
45-65,Male,White,No college degree,DE,18
45-65,Female,White,No college degree,DE,15
45-65,Female,White,No college degree,DE,19
45-65,Male,White,No college degree,DE,18
65+,Male,Asian,No college degree,DE,14
65+,Female,Asian,College graduate,DE,20
30-44,Female,White,No college degree,DE,20
18-29,Female,Hispanic/Latino,No college degree,DE,24
45-65,Male,Hispanic/Latino,No college degree,DE,35
30-44,Male,Black,No college degree,DE,14
45-65,Female,Black,No college degree,DE,33
30-44,Female,White,No college degree,DE,9
30-44,Male,White,No college degree,DE,9
65+,Female,White,College graduate,DE,11
45-65,Male,White,College graduate,DE,22
30-44,Female,White,College graduate,DE,18
