age,sex,race,educ,state,weight
18-29,Male,White,No college degree,ME,33
18-29,Male,White,No college degree,ME,28
30-44,Female,White,College graduate,ME,29
30-44,Male,White,College graduate,ME,34
65+,Male,White,College graduate,ME,31
18-29,Male,White,No college degree,ME,37
45-65,Male,White,No college degree,ME,12
45-65,Female,White,No college degree,ME,14
45-65,Male,White,No college degree,ME,21
65+,Female,White,No college degree,ME,29
45-65,Female,White,No college degree,ME,5
30-44,Female,White,No college degree,ME,7
30-44,Male,White,No college degree,ME,9
45-65,Male,White,No college degree,ME,26
65+,Female,White,College graduate,ME,9
18-29,Female,White,No college degree,ME,3
65+,Female,White,No college degree,ME,11
65+,Male,White,No college degree,ME,10
30-44,Male,White,No college degree,ME,12
30-44,Female,White,College graduate,ME,10
30-44,Male,White,No college degree,ME,9
30-44,Female,White,No college degree,ME,8
18-29,Male,White,No college degree,ME,10
65+,Male,White,No college degree,ME,38
45-65,Female,White,No college degree,ME,4
45-65,Male,White,No college degree,ME,3
45-65,Male,White,College graduate,ME,18
45-65,Female,White,College graduate,ME,7
65+,Male,White,College graduate,ME,7
45-65,Female,White,College graduate,ME,9
65+,Male,White,No college degree,ME,18
65+,Female,White,No college degree,ME,19
18-29,Female,White,No college degree,ME,11
18-29,Male,White,No college degree,ME,8
18-29,Male,White,No college degree,ME,12
45-65,Male,White,No college degree,ME,7
45-65,Female,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,15
65+,Male,White,No college degree,ME,6
45-65,Female,White,No college degree,ME,8
30-44,Female,White,College graduate,ME,29
45-65,Female,White,No college degree,ME,9
45-65,Male,White,No college degree,ME,9
45-65,Female,White,College graduate,ME,4
45-65,Female,White,No college degree,ME,6
45-65,Female,White,No college degree,ME,5
45-65,Male,White,No college degree,ME,7
18-29,Male,White,No college degree,ME,13
30-44,Male,White,College graduate,ME,18
65+,Male,White,College graduate,ME,16
30-44,Male,White,No college degree,ME,17
18-29,Male,White,College graduate,ME,12
30-44,Female,White,No college degree,ME,20
30-44,Male,White,College graduate,ME,24
65+,Male,White,College graduate,ME,23
45-65,Female,White,College graduate,ME,19
65+,Female,White,No college degree,ME,26
45-65,Female,White,College graduate,ME,9
65+,Male,White,College graduate,ME,9
30-44,Female,White,No college degree,ME,13
30-44,Male,White,No college degree,ME,12
45-65,Female,White,No college degree,ME,24
45-65,Male,White,College graduate,ME,28
45-65,Male,White,No college degree,ME,7
45-65,Female,White,No college degree,ME,7
65+,Female,White,No college degree,ME,19
65+,Male,White,No college degree,ME,25
65+,Female,White,No college degree,ME,11
18-29,Male,White,No college degree,ME,12
65+,Female,White,College graduate,ME,6
45-65,Female,White,No college degree,ME,10
45-65,Male,White,No college degree,ME,16
65+,Male,White,No college degree,ME,4
65+,Female,White,College graduate,ME,3
45-65,Male,White,No college degree,ME,21
45-65,Female,White,No college degree,ME,22
45-65,Male,White,College graduate,ME,59
45-65,Female,White,College graduate,ME,48
45-65,Male,White,No college degree,ME,11
45-65,Female,White,No college degree,ME,11
45-65,Male,Other,No college degree,ME,17
65+,Female,White,No college degree,ME,2
30-44,Female,White,College graduate,ME,7
30-44,Male,White,No college degree,ME,7
30-44,Male,White,No college degree,ME,22
30-44,Female,White,No college degree,ME,20
65+,Male,White,College graduate,ME,3
45-65,Female,White,No college degree,ME,10
45-65,Male,White,No college degree,ME,11
65+,Male,White,No college degree,ME,25
65+,Female,White,No college degree,ME,26
45-65,Female,White,College graduate,ME,4
65+,Female,White,No college degree,ME,33
65+,Male,White,College graduate,ME,8
45-65,Female,White,College graduate,ME,6
45-65,Female,White,No college degree,ME,2
45-65,Male,White,No college degree,ME,14
18-29,Male,White,No college degree,ME,21
65+,Male,White,No college degree,ME,3
45-65,Male,White,No college degree,ME,20
45-65,Female,White,No college degree,ME,19
45-65,Male,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,8
65+,Female,White,No college degree,ME,54
45-65,Male,White,No college degree,ME,6
30-44,Female,White,No college degree,ME,7
30-44,Male,White,No college degree,ME,9
65+,Male,White,College graduate,ME,8
18-29,Female,White,No college degree,ME,6
45-65,Male,White,No college degree,ME,9
45-65,Female,White,No college degree,ME,9
65+,Female,White,No college degree,ME,14
45-65,Female,White,No college degree,ME,7
65+,Male,Hispanic/Latino,No college degree,ME,10
65+,Female,Hispanic/Latino,No college degree,ME,10
18-29,Male,White,No college degree,ME,19
45-65,Male,White,College graduate,ME,22
45-65,Female,White,No college degree,ME,22
65+,Male,White,No college degree,ME,25
65+,Female,White,No college degree,ME,26
45-65,Female,White,No college degree,ME,28
65+,Male,White,No college degree,ME,1
65+,Male,White,No college degree,ME,22
45-65,Female,White,No college degree,ME,26
30-44,Female,White,No college degree,ME,9
30-44,Male,White,No college degree,ME,9
30-44,Male,White,College graduate,ME,11
30-44,Male,White,No college degree,ME,8
18-29,Male,White,No college degree,ME,10
18-29,Male,White,No college degree,ME,17
45-65,Male,White,No college degree,ME,9
45-65,Female,White,No college degree,ME,11
30-44,Male,Black,No college degree,ME,13
45-65,Female,White,College graduate,ME,23
45-65,Male,White,College graduate,ME,21
45-65,Female,White,No college degree,ME,11
18-29,Male,Other,No college degree,ME,2
45-65,Female,White,No college degree,ME,7
18-29,Female,White,No college degree,ME,3
18-29,Male,White,No college degree,ME,3
30-44,Male,White,No college degree,ME,10
65+,Male,White,No college degree,ME,9
18-29,Female,White,No college degree,ME,11
65+,Female,White,No college degree,ME,9
30-44,Male,White,College graduate,ME,9
30-44,Female,White,College graduate,ME,8
45-65,Male,White,No college degree,ME,8
45-65,Male,White,No college degree,ME,13
45-65,Female,White,No college degree,ME,15
18-29,Female,Black,No college degree,ME,4
30-44,Male,White,No college degree,ME,10
30-44,Female,White,No college degree,ME,7
65+,Female,Other,No college degree,ME,9
65+,Male,White,No college degree,ME,7
18-29,Female,White,No college degree,ME,3
18-29,Female,White,No college degree,ME,4
65+,Male,White,No college degree,ME,4
45-65,Female,White,College graduate,ME,10
45-65,Male,White,No college degree,ME,9
45-65,Male,White,No college degree,ME,12
65+,Male,White,No college degree,ME,14
65+,Female,White,No college degree,ME,14
18-29,Female,White,No college degree,ME,18
45-65,Male,White,No college degree,ME,17
45-65,Female,White,No college degree,ME,21
18-29,Female,White,No college degree,ME,17
18-29,Female,White,No college degree,ME,30
18-29,Male,White,No college degree,ME,30
45-65,Male,White,No college degree,ME,3
18-29,Male,White,College graduate,ME,8
65+,Male,White,College graduate,ME,11
30-44,Male,White,College graduate,ME,54
18-29,Female,White,College graduate,ME,68
18-29,Male,White,No college degree,ME,3
18-29,Female,White,No college degree,ME,2
65+,Female,White,College graduate,ME,4
45-65,Female,White,College graduate,ME,3
30-44,Male,White,No college degree,ME,4
45-65,Male,White,No college degree,ME,11
45-65,Female,White,College graduate,ME,11
18-29,Male,White,No college degree,ME,4
18-29,Female,White,No college degree,ME,17
30-44,Male,White,No college degree,ME,19
65+,Female,White,No college degree,ME,30
65+,Male,White,No college degree,ME,22
45-65,Male,White,No college degree,ME,32
18-29,Female,White,No college degree,ME,39
45-65,Female,White,No college degree,ME,16
45-65,Male,White,No college degree,ME,27
45-65,Female,White,No college degree,ME,31
45-65,Male,White,No college degree,ME,15
45-65,Female,White,No college degree,ME,16
45-65,Male,White,No college degree,ME,17
45-65,Female,White,No college degree,ME,19
65+,Male,White,No college degree,ME,4
65+,Female,White,No college degree,ME,4
30-44,Male,White,No college degree,ME,4
45-65,Male,Other,No college degree,ME,22
45-65,Female,White,No college degree,ME,20
18-29,Male,White,No college degree,ME,17
18-29,Female,White,No college degree,ME,22
18-29,Male,White,No college degree,ME,10
45-65,Female,White,No college degree,ME,22
45-65,Male,White,No college degree,ME,20
18-29,Female,White,No college degree,ME,11
30-44,Male,White,No college degree,ME,15
18-29,Female,White,College graduate,ME,12
45-65,Female,White,College graduate,ME,11
18-29,Female,Asian,No college degree,ME,21
30-44,Female,White,No college degree,ME,9
65+,Female,White,College graduate,ME,7
45-65,Male,White,College graduate,ME,8
45-65,Female,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,5
45-65,Male,White,No college degree,ME,8
65+,Male,White,No college degree,ME,3
65+,Female,White,No college degree,ME,4
45-65,Female,White,No college degree,ME,18
65+,Female,White,No college degree,ME,11
45-65,Female,White,No college degree,ME,19
18-29,Male,White,No college degree,ME,15
18-29,Female,White,No college degree,ME,14
18-29,Female,White,No college degree,ME,23
65+,Female,White,No college degree,ME,4
65+,Male,White,No college degree,ME,2
45-65,Female,White,College graduate,ME,25
45-65,Male,White,No college degree,ME,32
65+,Male,White,College graduate,ME,11
18-29,Female,White,No college degree,ME,17
30-44,Female,White,No college degree,ME,79
18-29,Female,White,College graduate,ME,17
18-29,Male,White,No college degree,ME,21
30-44,Female,White,No college degree,ME,31
45-65,Male,White,No college degree,ME,40
45-65,Male,White,No college degree,ME,17
30-44,Female,White,College graduate,ME,7
30-44,Male,White,No college degree,ME,10
65+,Female,White,College graduate,ME,9
65+,Male,White,College graduate,ME,6
65+,Female,White,No college degree,ME,7
65+,Male,White,No college degree,ME,6
18-29,Male,White,No college degree,ME,5
30-44,Female,White,No college degree,ME,7
65+,Male,White,No college degree,ME,2
65+,Male,White,No college degree,ME,3
45-65,Female,White,No college degree,ME,11
45-65,Male,White,No college degree,ME,11
45-65,Female,White,No college degree,ME,12
45-65,Male,White,No college degree,ME,10
18-29,Female,White,College graduate,ME,36
18-29,Male,White,College graduate,ME,28
30-44,Male,White,College graduate,ME,4
30-44,Female,White,No college degree,ME,5
30-44,Female,White,College graduate,ME,16
30-44,Male,White,College graduate,ME,16
65+,Male,White,College graduate,ME,19
65+,Male,White,College graduate,ME,19
45-65,Female,White,No college degree,ME,16
65+,Male,White,College graduate,ME,16
65+,Female,White,No college degree,ME,18
45-65,Female,White,College graduate,ME,12
45-65,Male,White,No college degree,ME,12
18-29,Male,White,No college degree,ME,16
45-65,Female,White,No college degree,ME,12
65+,Female,Hispanic/Latino,No college degree,ME,1
65+,Female,White,No college degree,ME,6
45-65,Female,White,No college degree,ME,5
45-65,Male,White,College graduate,ME,31
45-65,Female,White,College graduate,ME,35
18-29,Male,White,No college degree,ME,40
18-29,Male,White,No college degree,ME,36
65+,Male,White,College graduate,ME,22
30-44,Female,White,No college degree,ME,132
45-65,Male,White,College graduate,ME,142
30-44,Female,White,No college degree,ME,6
30-44,Male,White,No college degree,ME,5
45-65,Male,White,College graduate,ME,13
30-44,Female,White,College graduate,ME,9
18-29,Male,White,No college degree,ME,12
30-44,Female,White,College graduate,ME,19
45-65,Female,White,No college degree,ME,5
45-65,Male,White,No college degree,ME,6
45-65,Female,White,No college degree,ME,12
45-65,Male,White,College graduate,ME,36
45-65,Female,White,No college degree,ME,34
45-65,Male,White,No college degree,ME,44
45-65,Male,White,College graduate,ME,20
45-65,Female,White,College graduate,ME,19
45-65,Male,White,No college degree,ME,13
30-44,Female,White,No college degree,ME,13
65+,Female,White,College graduate,ME,23
45-65,Female,White,No college degree,ME,18
45-65,Female,White,No college degree,ME,42
45-65,Male,White,College graduate,ME,39
18-29,Male,White,No college degree,ME,66
18-29,Male,White,College graduate,ME,83
45-65,Female,White,No college degree,ME,18
65+,Male,White,No college degree,ME,25
65+,Female,White,No college degree,ME,23
65+,Female,White,No college degree,ME,2
30-44,Female,White,No college degree,ME,15
30-44,Male,White,No college degree,ME,14
65+,Female,White,College graduate,ME,14
45-65,Female,White,No college degree,ME,3
45-65,Male,White,No college degree,ME,4
45-65,Male,White,No college degree,ME,20
45-65,Female,White,No college degree,ME,24
18-29,Male,White,No college degree,ME,21
65+,Male,White,No college degree,ME,4
65+,Female,White,No college degree,ME,5
65+,Female,White,No college degree,ME,3
65+,Male,White,No college degree,ME,24
45-65,Female,White,No college degree,ME,24
45-65,Male,White,No college degree,ME,7
45-65,Female,White,No college degree,ME,7
65+,Male,White,No college degree,ME,49
45-65,Female,White,No college degree,ME,95
65+,Male,White,College graduate,ME,10
65+,Female,White,College graduate,ME,9
45-65,Female,White,College graduate,ME,53
65+,Male,White,No college degree,ME,17
65+,Female,White,College graduate,ME,16
45-65,Female,White,No college degree,ME,110
45-65,Male,White,No college degree,ME,117
45-65,Male,White,No college degree,ME,14
45-65,Female,White,No college degree,ME,17
65+,Female,White,No college degree,ME,3
65+,Male,White,No college degree,ME,3
65+,Male,White,No college degree,ME,10
30-44,Male,White,No college degree,ME,11
18-29,Male,White,No college degree,ME,15
45-65,Female,Other,No college degree,ME,2
65+,Male,White,College graduate,ME,17
45-65,Female,White,College graduate,ME,17
18-29,Female,White,No college degree,ME,17
45-65,Male,White,College graduate,ME,18
45-65,Female,White,No college degree,ME,18
30-44,Male,White,No college degree,ME,20
18-29,Female,White,No college degree,ME,13
65+,Female,White,College graduate,ME,15
65+,Male,White,College graduate,ME,12
65+,Female,White,College graduate,ME,9
45-65,Female,White,No college degree,ME,12
18-29,Male,White,No college degree,ME,8
18-29,Female,White,No college degree,ME,9
65+,Female,White,No college degree,ME,16
65+,Male,White,No college degree,ME,22
18-29,Female,White,No college degree,ME,4
30-44,Female,White,College graduate,ME,46
45-65,Male,White,College graduate,ME,44
65+,Male,White,College graduate,ME,45
65+,Male,White,College graduate,ME,45
45-65,Male,White,No college degree,ME,22
45-65,Female,White,No college degree,ME,26
30-44,Female,White,No college degree,ME,18
30-44,Male,White,No college degree,ME,22
65+,Female,White,College graduate,ME,18
65+,Female,White,College graduate,ME,18
45-65,Male,White,No college degree,ME,6
30-44,Female,White,College graduate,ME,56
30-44,Male,White,College graduate,ME,52
45-65,Male,White,No college degree,ME,4
45-65,Female,White,No college degree,ME,10
45-65,Male,White,No college degree,ME,15
45-65,Female,White,No college degree,ME,17
30-44,Female,White,No college degree,ME,16
30-44,Male,White,No college degree,ME,18
65+,Female,White,College graduate,ME,19
45-65,Female,White,College graduate,ME,8
30-44,Female,White,No college degree,ME,5
65+,Male,White,No college degree,ME,25
45-65,Female,White,No college degree,ME,26
45-65,Male,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,7
18-29,Male,White,No college degree,ME,12
18-29,Male,White,No college degree,ME,56
45-65,Female,White,College graduate,ME,20
45-65,Male,White,No college degree,ME,20
18-29,Female,White,No college degree,ME,21
18-29,Female,White,College graduate,ME,20
30-44,Male,White,No college degree,ME,17
30-44,Female,White,No college degree,ME,17
18-29,Female,White,No college degree,ME,21
18-29,Female,White,No college degree,ME,21
45-65,Male,White,No college degree,ME,31
30-44,Male,White,No college degree,ME,5
18-29,Female,White,College graduate,ME,7
65+,Female,White,College graduate,ME,5
45-65,Female,White,College graduate,ME,6
30-44,Female,White,No college degree,ME,21
30-44,Male,White,No college degree,ME,25
45-65,Female,White,No college degree,ME,39
18-29,Female,White,No college degree,ME,24
65+,Male,White,College graduate,ME,17
45-65,Female,White,College graduate,ME,19
65+,Male,White,No college degree,ME,5
65+,Female,White,No college degree,ME,5
45-65,Female,White,No college degree,ME,16
45-65,Male,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,8
18-29,Female,Other,No college degree,ME,22
30-44,Male,White,No college degree,ME,90
30-44,Female,White,No college degree,ME,71
45-65,Male,White,College graduate,ME,26
45-65,Female,White,College graduate,ME,28
30-44,Female,White,No college degree,ME,23
18-29,Male,White,No college degree,ME,32
18-29,Male,White,No college degree,ME,13
30-44,Male,White,No college degree,ME,48
18-29,Male,White,No college degree,ME,9
65+,Male,White,No college degree,ME,18
65+,Female,White,No college degree,ME,16
45-65,Male,White,College graduate,ME,6
30-44,Female,White,No college degree,ME,6
30-44,Male,White,No college degree,ME,13
45-65,Male,White,No college degree,ME,15
45-65,Female,White,No college degree,ME,27
45-65,Male,White,No college degree,ME,19
30-44,Female,White,College graduate,ME,8
30-44,Male,White,No college degree,ME,5
65+,Female,White,College graduate,ME,7
18-29,Male,White,No college degree,ME,70
18-29,Female,White,No college degree,ME,81
45-65,Female,White,No college degree,ME,8
30-44,Male,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,7
45-65,Male,White,No college degree,ME,13
30-44,Male,White,College graduate,ME,12
30-44,Female,White,College graduate,ME,15
45-65,Male,Hispanic/Latino,College graduate,ME,16
45-65,Female,White,College graduate,ME,8
45-65,Female,White,College graduate,ME,13
45-65,Male,White,College graduate,ME,13
45-65,Female,White,No college degree,ME,11
45-65,Male,White,No college degree,ME,10
45-65,Male,White,College graduate,ME,13
45-65,Female,White,No college degree,ME,11
45-65,Female,White,No college degree,ME,3
45-65,Male,White,No college degree,ME,4
45-65,Male,White,No college degree,ME,6
45-65,Female,White,No college degree,ME,4
18-29,Female,Asian,No college degree,ME,20
45-65,Male,White,No college degree,ME,5
45-65,Female,White,No college degree,ME,6
18-29,Male,White,No college degree,ME,10
45-65,Female,White,No college degree,ME,22
45-65,Male,White,No college degree,ME,24
45-65,Male,White,College graduate,ME,44
45-65,Female,White,College graduate,ME,39
18-29,Female,White,No college degree,ME,3
65+,Female,White,No college degree,ME,10
45-65,Male,White,College graduate,ME,9
45-65,Female,White,No college degree,ME,2
45-65,Female,White,No college degree,ME,20
45-65,Male,White,No college degree,ME,23
65+,Male,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,5
65+,Male,White,No college degree,ME,18
45-65,Male,White,College graduate,ME,23
45-65,Female,White,College graduate,ME,21
30-44,Female,White,No college degree,ME,9
45-65,Male,White,No college degree,ME,7
30-44,Male,White,No college degree,ME,32
30-44,Female,White,No college degree,ME,35
30-44,Female,White,College graduate,ME,16
18-29,Female,White,No college degree,ME,62
30-44,Male,White,No college degree,ME,63
45-65,Female,White,No college degree,ME,23
45-65,Male,White,No college degree,ME,24
65+,Female,White,No college degree,ME,12
65+,Female,White,No college degree,ME,3
30-44,Male,White,No college degree,ME,43
45-65,Female,White,College graduate,ME,41
65+,Female,White,College graduate,ME,35
65+,Female,White,No college degree,ME,21
65+,Male,White,No college degree,ME,22
65+,Male,Hispanic/Latino,No college degree,ME,14
65+,Female,White,No college degree,ME,8
65+,Female,White,No college degree,ME,3
45-65,Female,White,No college degree,ME,51
65+,Male,White,No college degree,ME,48
45-65,Male,Other,College graduate,ME,24
65+,Female,Hispanic/Latino,College graduate,ME,6
30-44,Female,White,College graduate,ME,7
30-44,Male,White,College graduate,ME,10
45-65,Male,White,College graduate,ME,19
45-65,Female,White,College graduate,ME,21
45-65,Female,White,No college degree,ME,8
65+,Male,White,No college degree,ME,16
45-65,Female,White,No college degree,ME,19
18-29,Male,White,No college degree,ME,11
45-65,Female,Asian,College graduate,ME,50
45-65,Male,White,College graduate,ME,20
65+,Male,White,College graduate,ME,7
65+,Male,White,College graduate,ME,5
45-65,Female,White,College graduate,ME,6
45-65,Female,White,No college degree,ME,112
65+,Male,White,No college degree,ME,11
45-65,Female,White,No college degree,ME,9
65+,Male,White,No college degree,ME,1
65+,Female,White,College graduate,ME,5
30-44,Female,White,No college degree,ME,22
30-44,Male,White,No college degree,ME,18
18-29,Female,White,No college degree,ME,15
45-65,Male,White,No college degree,ME,17
45-65,Female,White,No college degree,ME,25
30-44,Female,White,College graduate,ME,11
30-44,Male,White,No college degree,ME,12
65+,Male,White,College graduate,ME,11
18-29,Male,White,No college degree,ME,3
45-65,Female,White,No college degree,ME,8
45-65,Male,White,No college degree,ME,16
45-65,Male,White,No college degree,ME,4
45-65,Female,White,No college degree,ME,4
18-29,Female,White,No college degree,ME,75
18-29,Female,White,No college degree,ME,52
65+,Female,White,No college degree,ME,9
45-65,Male,White,No college degree,ME,29
30-44,Female,White,No college degree,ME,28
45-65,Female,White,No college degree,ME,7
45-65,Male,White,No college degree,ME,7
65+,Female,White,No college degree,ME,6
30-44,Male,White,No college degree,ME,3
30-44,Female,White,No college degree,ME,4
65+,Female,White,College graduate,ME,3
45-65,Male,White,No college degree,ME,4
45-65,Female,White,No college degree,ME,4
30-44,Female,White,No college degree,ME,26
45-65,Male,White,No college degree,ME,27
45-65,Female,White,No college degree,ME,22
45-65,Female,White,College graduate,ME,33
18-29,Male,White,No college degree,ME,19
18-29,Male,White,No college degree,ME,14
65+,Male,White,No college degree,ME,40
65+,Female,White,No college degree,ME,44
45-65,Female,White,No college degree,ME,16
45-65,Male,White,No college degree,ME,16
18-29,Female,White,No college degree,ME,1
30-44,Female,White,No college degree,ME,56
45-65,Male,White,No college degree,ME,52
65+,Male,White,College graduate,ME,56
65+,Female,White,No college degree,ME,6
18-29,Male,White,No college degree,ME,7
18-29,Female,White,No college degree,ME,8
18-29,Male,White,No college degree,ME,11
65+,Female,White,No college degree,ME,16
45-65,Female,White,College graduate,ME,34
18-29,Male,White,College graduate,ME,44
30-44,Male,White,No college degree,ME,2
30-44,Male,White,No college degree,ME,29
30-44,Female,White,No college degree,ME,25
45-65,Male,White,No college degree,ME,5
45-65,Female,White,No college degree,ME,4
45-65,Male,White,College graduate,ME,13
65+,Male,White,No college degree,ME,6
65+,Female,White,No college degree,ME,6
65+,Female,White,No college degree,ME,15
65+,Male,White,College graduate,ME,14
30-44,Female,White,No college degree,ME,87
30-44,Male,White,No college degree,ME,133
65+,Female,White,College graduate,ME,114
18-29,Male,White,No college degree,ME,6
45-65,Male,White,College graduate,ME,8
30-44,Female,White,College graduate,ME,5
65+,Male,White,College graduate,ME,5
18-29,Female,White,No college degree,ME,20
30-44,Male,White,No college degree,ME,7
45-65,Male,White,No college degree,ME,8
30-44,Female,White,College graduate,ME,35
65+,Male,White,College graduate,ME,39
45-65,Male,White,No college degree,ME,18
45-65,Female,White,College graduate,ME,5
45-65,Male,White,No college degree,ME,5
18-29,Female,White,No college degree,ME,17
45-65,Male,White,No college degree,ME,34
45-65,Female,White,No college degree,ME,16
45-65,Male,White,College graduate,ME,41
45-65,Female,White,No college degree,ME,39
18-29,Male,White,No college degree,ME,58
65+,Female,White,No college degree,ME,7
45-65,Male,White,No college degree,ME,11
45-65,Male,White,No college degree,ME,12
30-44,Male,White,No college degree,ME,8
45-65,Female,White,No college degree,ME,8
45-65,Male,White,No college degree,ME,6
45-65,Male,White,No college degree,ME,32
45-65,Female,White,No college degree,ME,30
30-44,Male,White,No college degree,ME,37
30-44,Male,White,College graduate,ME,32
30-44,Female,White,College graduate,ME,28
65+,Male,White,College graduate,ME,31
45-65,Male,White,No college degree,ME,30
45-65,Female,White,No college degree,ME,6
45-65,Male,White,No college degree,ME,36
18-29,Male,White,No college degree,ME,20
65+,Female,White,No college degree,ME,47
45-65,Female,White,College graduate,ME,5
45-65,Male,White,No college degree,ME,5
65+,Female,White,College graduate,ME,31
18-29,Male,White,No college degree,ME,14
45-65,Female,White,No college degree,ME,9
30-44,Female,White,No college degree,ME,15
45-65,Male,White,No college degree,ME,14
65+,Female,White,College graduate,ME,10
45-65,Female,White,No college degree,ME,22
65+,Female,White,No college degree,ME,48
45-65,Female,White,No college degree,ME,5
30-44,Female,White,No college degree,ME,13
45-65,Male,White,No college degree,ME,17
18-29,Male,White,No college degree,ME,2
65+,Female,White,College graduate,ME,6
45-65,Male,White,No college degree,ME,7
18-29,Female,White,No college degree,ME,22
45-65,Male,White,College graduate,ME,7
45-65,Female,White,College graduate,ME,6
18-29,Female,White,College graduate,ME,13
30-44,Female,White,No college degree,ME,16
18-29,Male,White,No college degree,ME,32
18-29,Female,White,No college degree,ME,24
65+,Male,White,College graduate,ME,36
65+,Female,White,No college degree,ME,44
45-65,Male,White,College graduate,ME,6
45-65,Female,White,College graduate,ME,6
45-65,Female,White,No college degree,ME,5
45-65,Male,White,No college degree,ME,5
18-29,Male,White,No college degree,ME,11
18-29,Female,White,No college degree,ME,13
18-29,Male,White,No college degree,ME,10
30-44,Female,White,No college degree,ME,12
65+,Female,White,No college degree,ME,33
30-44,Male,Black,No college degree,ME,5
30-44,Female,White,No college degree,ME,23
45-65,Female,White,No college degree,ME,7
45-65,Male,White,No college degree,ME,5
45-65,Female,White,No college degree,ME,6
18-29,Female,White,No college degree,ME,8
18-29,Female,White,No college degree,ME,3
45-65,Female,White,College graduate,ME,23
18-29,Female,White,No college degree,ME,40
30-44,Female,White,No college degree,ME,40
18-29,Male,White,No college degree,ME,44
45-65,Male,Other,No college degree,ME,9
45-65,Female,White,No college degree,ME,5
30-44,Male,White,No college degree,ME,27
30-44,Female,White,No college degree,ME,28
30-44,Male,White,No college degree,ME,38
45-65,Male,White,No college degree,ME,30
45-65,Female,White,College graduate,ME,19
65+,Female,White,No college degree,ME,18
30-44,Female,White,No college degree,ME,24
18-29,Female,White,No college degree,ME,50
65+,Female,White,College graduate,ME,38
45-65,Female,Other,College graduate,ME,49
45-65,Female,Other,College graduate,ME,49
18-29,Male,Other,No college degree,ME,36
45-65,Male,White,No college degree,ME,6
45-65,Female,White,No college degree,ME,7
18-29,Female,White,College graduate,ME,18
18-29,Male,White,College graduate,ME,14
30-44,Female,White,No college degree,ME,13
45-65,Male,White,No college degree,ME,17
18-29,Male,White,No college degree,ME,20
